game,2016,12,20161127,201611270mia,sfo,"San Francisco 49ers",24,mia,"Miami Dolphins",31
player,201611270mia,sfo,ShepJa00,st_pct,52%,,,,,
player,201611270mia,sfo,dawsophi01,pos,K,,,,,
player,201611270mia,sfo,dawsophi01,offense,0,,,,,
player,201611270mia,sfo,dawsophi01,off_pct,0%,,,,,
player,201611270mia,sfo,dawsophi01,defense,0,,,,,
player,201611270mia,sfo,dawsophi01,def_pct,0%,,,,,
player,201611270mia,sfo,dawsophi01,special_teams,9,,,,,
player,201611270mia,sfo,dawsophi01,st_pct,31%,,,,,
player,201611270mia,sfo,PiniBr00,pos,P,,,,,
player,201611270mia,sfo,PiniBr00,offense,0,,,,,
player,201611270mia,sfo,PiniBr00,off_pct,0%,,,,,
player,201611270mia,sfo,PiniBr00,defense,0,,,,,
player,201611270mia,sfo,PiniBr00,def_pct,0%,,,,,
player,201611270mia,sfo,PiniBr00,special_teams,8,,,,,
player,201611270mia,sfo,PiniBr00,st_pct,28%,,,,,
player,201611270mia,sfo,NelsKy00,pos,LS,,,,,
player,201611270mia,sfo,NelsKy00,offense,0,,,,,
player,201611270mia,sfo,NelsKy00,off_pct,0%,,,,,
player,201611270mia,sfo,NelsKy00,defense,0,,,,,
player,201611270mia,sfo,NelsKy00,def_pct,0%,,,,,
player,201611270mia,sfo,NelsKy00,special_teams,8,,,,,
player,201611270mia,sfo,NelsKy00,st_pct,28%,,,,,
player,201611270mia,sfo,TillAn01,pos,G,,,,,
player,201611270mia,sfo,TillAn01,offense,0,,,,,
player,201611270mia,sfo,TillAn01,off_pct,0%,,,,,
player,201611270mia,sfo,TillAn01,defense,0,,,,,
player,201611270mia,sfo,TillAn01,def_pct,0%,,,,,
player,201611270mia,sfo,TillAn01,special_teams,4,,,,,
player,201611270mia,sfo,TillAn01,st_pct,14%,,,,,
