game,2019,3,20190922,201909220sdg,htx,"Houston Texans",27,sdg,"Los Angeles Chargers",20
player,201909220sdg,htx,KalaPe00,pos,LB,,,,,
player,201909220sdg,htx,KalaPe00,offense,0,,,,,
player,201909220sdg,htx,KalaPe00,off_pct,0%,,,,,
player,201909220sdg,htx,KalaPe00,defense,0,,,,,
player,201909220sdg,htx,KalaPe00,def_pct,0%,,,,,
player,201909220sdg,htx,KalaPe00,special_teams,18,,,,,
player,201909220sdg,htx,KalaPe00,st_pct,67%,,,,,
player,201909220sdg,htx,MingBa00,pos,LB,,,,,
player,201909220sdg,htx,MingBa00,offense,0,,,,,
player,201909220sdg,htx,MingBa00,off_pct,0%,,,,,
player,201909220sdg,htx,MingBa00,defense,0,,,,,
player,201909220sdg,htx,MingBa00,def_pct,0%,,,,,
player,201909220sdg,htx,MingBa00,special_teams,18,,,,,
player,201909220sdg,htx,MingBa00,st_pct,67%,,,,,
player,201909220sdg,htx,FairKa01,pos,K,,,,,
player,201909220sdg,htx,FairKa01,offense,0,,,,,
player,201909220sdg,htx,FairKa01,off_pct,0%,,,,,
player,201909220sdg,htx,FairKa01,defense,0,,,,,
player,201909220sdg,htx,FairKa01,def_pct,0%,,,,,
player,201909220sdg,htx,FairKa01,special_teams,10,,,,,
player,201909220sdg,htx,FairKa01,st_pct,37%,,,,,
player,201909220sdg,htx,CrawXa00,pos,CB,,,,,
player,201909220sdg,htx,CrawXa00,offense,0,,,,,
player,201909220sdg,htx,CrawXa00,off_pct,0%,,,,,
player,201909220sdg,htx,CrawXa00,defense,0,,,,,
player,201909220sdg,htx,CrawXa00,def_pct,0%,,,,,
player,201909220sdg,htx,CrawXa00,special_teams,9,,,,,
player,201909220sdg,htx,CrawXa00,st_pct,33%,,,,,
player,201909220sdg,htx,AngeBr00,pos,P,,,,,
player,201909220sdg,htx,AngeBr00,offense,0,,,,,
player,201909220sdg,htx,AngeBr00,off_pct,0%,,,,,
player,201909220sdg,htx,AngeBr00,defense,0,,,,,
player,201909220sdg,htx,AngeBr00,def_pct,0%,,,,,
player,201909220sdg,htx,AngeBr00,special_teams,9,,,,,
player,201909220sdg,htx,AngeBr00,st_pct,33%,,,,,
player,201909220sdg,htx,WeekJo00,pos,LS,,,,,
player,201909220sdg,htx,WeekJo00,offense,0,,,,,
player,201909220sdg,htx,WeekJo00,off_pct,0%,,,,,
player,201909220sdg,htx,WeekJo00,defense,0,,,,,
player,201909220sdg,htx,WeekJo00,def_pct,0%,,,,,
player,201909220sdg,htx,WeekJo00,special_teams,9,,,,,
player,201909220sdg,htx,WeekJo00,st_pct,33%,,,,,
player,201909220sdg,htx,MancGr00,pos,C,,,,,
player,201909220sdg,htx,MancGr00,offense,0,,,,,
player,201909220sdg,htx,MancGr00,off_pct,0%,,,,,
player,201909220sdg,htx,MancGr00,defense,0,,,,,
player,201909220sdg,htx,MancGr00,def_pct,0%,,,,,
player,201909220sdg,htx,MancGr00,special_teams,5,,,,,
player,201909220sdg,htx,MancGr00,st_pct,19%,,,,,
