game,2019,3,20190922,201909220clt,atl,"Atlanta Falcons",24,clt,"Indianapolis Colts",27
player,201909220clt,atl,CrawJa00,offense,0,,,,,
player,201909220clt,atl,CrawJa00,off_pct,0%,,,,,
player,201909220clt,atl,CrawJa00,defense,43,,,,,
player,201909220clt,atl,CrawJa00,def_pct,64%,,,,,
player,201909220clt,atl,CrawJa00,special_teams,5,,,,,
player,201909220clt,atl,CrawJa00,st_pct,23%,,,,,
player,201909220clt,atl,BailAl00,pos,DE,,,,,
player,201909220clt,atl,BailAl00,offense,0,,,,,
player,201909220clt,atl,BailAl00,off_pct,0%,,,,,
player,201909220clt,atl,BailAl00,defense,43,,,,,
player,201909220clt,atl,BailAl00,def_pct,64%,,,,,
player,201909220clt,atl,BailAl00,special_teams,5,,,,,
player,201909220clt,atl,BailAl00,st_pct,23%,,,,,
player,201909220clt,atl,KazeDa00,pos,SS,,,,,
player,201909220clt,atl,KazeDa00,offense,0,,,,,
player,201909220clt,atl,KazeDa00,off_pct,0%,,,,,
player,201909220clt,atl,KazeDa00,defense,40,,,,,
player,201909220clt,atl,KazeDa00,def_pct,60%,,,,,
player,201909220clt,atl,KazeDa00,special_teams,6,,,,,
player,201909220clt,atl,KazeDa00,st_pct,27%,,,,,
player,201909220clt,atl,McKiTa00,pos,DE,,,,,
player,201909220clt,atl,McKiTa00,offense,0,,,,,
player,201909220clt,atl,McKiTa00,off_pct,0%,,,,,
player,201909220clt,atl,McKiTa00,defense,40,,,,,
player,201909220clt,atl,McKiTa00,def_pct,60%,,,,,
player,201909220clt,atl,McKiTa00,special_teams,0,,,,,
player,201909220clt,atl,McKiTa00,st_pct,0%,,,,,
player,201909220clt,atl,NealKe01,pos,FS,,,,,
player,201909220clt,atl,NealKe01,offense,0,,,,,
player,201909220clt,atl,NealKe01,off_pct,0%,,,,,
player,201909220clt,atl,NealKe01,defense,39,,,,,
player,201909220clt,atl,NealKe01,def_pct,58%,,,,,
player,201909220clt,atl,NealKe01,special_teams,0,,,,,
player,201909220clt,atl,NealKe01,st_pct,0%,,,,,
player,201909220clt,atl,IshmKe00,pos,SS,,,,,
player,201909220clt,atl,IshmKe00,offense,0,,,,,
player,201909220clt,atl,IshmKe00,off_pct,0%,,,,,
player,201909220clt,atl,IshmKe00,defense,37,,,,,
player,201909220clt,atl,IshmKe00,def_pct,55%,,,,,
player,201909220clt,atl,IshmKe00,special_teams,13,,,,,
player,201909220clt,atl,IshmKe00,st_pct,59%,,,,,
player,201909220clt,atl,DaviTy01,pos,DT,,,,,
player,201909220clt,atl,DaviTy01,offense,0,,,,,
player,201909220clt,atl,DaviTy01,off_pct,0%,,,,,
player,201909220clt,atl,DaviTy01,defense,33,,,,,
player,201909220clt,atl,DaviTy01,def_pct,49%,,,,,
player,201909220clt,atl,DaviTy01,special_teams,9,,,,,
player,201909220clt,atl,DaviTy01,st_pct,41%,,,,,
player,201909220clt,atl,ClayAd00,pos,DE,,,,,
player,201909220clt,atl,ClayAd00,offense,0,,,,,
player,201909220clt,atl,ClayAd00,off_pct,0%,,,,,
player,201909220clt,atl,ClayAd00,defense,28,,,,,
player,201909220clt,atl,ClayAd00,def_pct,42%,,,,,
player,201909220clt,atl,ClayAd00,special_teams,0,,,,,
player,201909220clt,atl,ClayAd00,st_pct,0%,,,,,
player,201909220clt,atl,OluoFo00,pos,LB,,,,,
player,201909220clt,atl,OluoFo00,offense,0,,,,,
player,201909220clt,atl,OluoFo00,off_pct,0%,,,,,
player,201909220clt,atl,OluoFo00,defense,19,,,,,
player,201909220clt,atl,OluoFo00,def_pct,28%,,,,,
player,201909220clt,atl,OluoFo00,special_teams,13,,,,,
player,201909220clt,atl,OluoFo00,st_pct,59%,,,,,
player,201909220clt,atl,ComiJo00,pos,DE,,,,,
player,201909220clt,atl,ComiJo00,offense,0,,,,,
player,201909220clt,atl,ComiJo00,off_pct,0%,,,,,
player,201909220clt,atl,ComiJo00,defense,11,,,,,
player,201909220clt,atl,ComiJo00,def_pct,16%,,,,,
player,201909220clt,atl,ComiJo00,special_teams,2,,,,,
player,201909220clt,atl,ComiJo00,st_pct,9%,,,,,
player,201909220clt,atl,WrehBl00,pos,CB,,,,,
player,201909220clt,atl,WrehBl00,offense,0,,,,,
player,201909220clt,atl,WrehBl00,off_pct,0%,,,,,
player,201909220clt,atl,WrehBl00,defense,3,,,,,
player,201909220clt,atl,WrehBl00,def_pct,4%,,,,,
player,201909220clt,atl,WrehBl00,special_teams,7,,,,,
player,201909220clt,atl,WrehBl00,st_pct,32%,,,,,
player,201909220clt,atl,RileDu00,pos,LB,,,,,
player,201909220clt,atl,RileDu00,offense,0,,,,,
player,201909220clt,atl,RileDu00,off_pct,0%,,,,,
player,201909220clt,atl,RileDu00,defense,0,,,,,
player,201909220clt,atl,RileDu00,def_pct,0%,,,,,
player,201909220clt,atl,RileDu00,special_teams,18,,,,,
player,201909220clt,atl,RileDu00,st_pct,82%,,,,,
player,201909220clt,atl,NeasSh00,pos,SS,,,,,
player,201909220clt,atl,NeasSh00,offense,0,,,,,
player,201909220clt,atl,NeasSh00,off_pct,0%,,,,,
player,201909220clt,atl,NeasSh00,defense,0,,,,,
player,201909220clt,atl,NeasSh00,def_pct,0%,,,,,
player,201909220clt,atl,NeasSh00,special_teams,18,,,,,
player,201909220clt,atl,NeasSh00,st_pct,82%,,,,,
player,201909220clt,atl,GrahJa01,pos,TE,,,,,
player,201909220clt,atl,GrahJa01,offense,0,,,,,
player,201909220clt,atl,GrahJa01,off_pct,0%,,,,,
player,201909220clt,atl,GrahJa01,defense,0,,,,,
player,201909220clt,atl,GrahJa01,def_pct,0%,,,,,
player,201909220clt,atl,GrahJa01,special_teams,16,,,,,
player,201909220clt,atl,GrahJa01,st_pct,73%,,,,,
player,201909220clt,atl,GracJe00,pos,LB,,,,,
player,201909220clt,atl,GracJe00,offense,0,,,,,
player,201909220clt,atl,GracJe00,off_pct,0%,,,,,
player,201909220clt,atl,GracJe00,defense,0,,,,,
player,201909220clt,atl,GracJe00,def_pct,0%,,,,,
player,201909220clt,atl,GracJe00,special_teams,13,,,,,
player,201909220clt,atl,GracJe00,st_pct,59%,,,,,
player,201909220clt,atl,ShefKe00,pos,CB,,,,,
player,201909220clt,atl,ShefKe00,offense,0,,,,,
player,201909220clt,atl,ShefKe00,off_pct,0%,,,,,
player,201909220clt,atl,ShefKe00,defense,0,,,,,
player,201909220clt,atl,ShefKe00,def_pct,0%,,,,,
player,201909220clt,atl,ShefKe00,special_teams,12,,,,,
player,201909220clt,atl,ShefKe00,st_pct,55%,,,,,
player,201909220clt,atl,WileMa01,pos,P,,,,,
player,201909220clt,atl,WileMa01,offense,0,,,,,
player,201909220clt,atl,WileMa01,off_pct,0%,,,,,
player,201909220clt,atl,WileMa01,defense,0,,,,,
player,201909220clt,atl,WileMa01,def_pct,0%,,,,,
player,201909220clt,atl,WileMa01,special_teams,10,,,,,
player,201909220clt,atl,WileMa01,st_pct,45%,,,,,
player,201909220clt,atl,HarrJo02,pos,LS,,,,,
player,201909220clt,atl,HarrJo02,offense,0,,,,,
player,201909220clt,atl,HarrJo02,off_pct,0%,,,,,
player,201909220clt,atl,HarrJo02,defense,0,,,,,
player,201909220clt,atl,HarrJo02,def_pct,0%,,,,,
player,201909220clt,atl,HarrJo02,special_teams,5,,,,,
player,201909220clt,atl,HarrJo02,st_pct,23%,,,,,
player,201909220clt,atl,bryanmat01,pos,K,,,,,
player,201909220clt,atl,bryanmat01,offense,0,,,,,
player,201909220clt,atl,bryanmat01,off_pct,0%,,,,,
player,201909220clt,atl,bryanmat01,defense,0,,,,,
player,201909220clt,atl,bryanmat01,def_pct,0%,,,,,
player,201909220clt,atl,bryanmat01,special_teams,4,,,,,
player,201909220clt,atl,bryanmat01,st_pct,18%,,,,,
player,201909220clt,atl,SambTy00,pos,T,,,,,
player,201909220clt,atl,SambTy00,offense,0,,,,,
player,201909220clt,atl,SambTy00,off_pct,0%,,,,,
player,201909220clt,atl,SambTy00,defense,0,,,,,
player,201909220clt,atl,SambTy00,def_pct,0%,,,,,
player,201909220clt,atl,SambTy00,special_teams,2,,,,,
player,201909220clt,atl,SambTy00,st_pct,9%,,,,,
