game,2019,3,20190922,201909220min,rai,"Oakland Raiders",14,min,"Minnesota Vikings",34
player,201909220min,rai,LeexMa01,st_pct,4%,,,,,
player,201909220min,rai,NixoKe00,pos,CB,,,,,
player,201909220min,rai,NixoKe00,offense,0,,,,,
player,201909220min,rai,NixoKe00,off_pct,0%,,,,,
player,201909220min,rai,NixoKe00,defense,0,,,,,
player,201909220min,rai,NixoKe00,def_pct,0%,,,,,
player,201909220min,rai,NixoKe00,special_teams,22,,,,,
player,201909220min,rai,NixoKe00,st_pct,88%,,,,,
player,201909220min,rai,LeavDa00,pos,SS,,,,,
player,201909220min,rai,LeavDa00,offense,0,,,,,
player,201909220min,rai,LeavDa00,off_pct,0%,,,,,
player,201909220min,rai,LeavDa00,defense,0,,,,,
player,201909220min,rai,LeavDa00,def_pct,0%,,,,,
player,201909220min,rai,LeavDa00,special_teams,16,,,,,
player,201909220min,rai,LeavDa00,st_pct,64%,,,,,
player,201909220min,rai,SiegTr00,pos,LS,,,,,
player,201909220min,rai,SiegTr00,offense,0,,,,,
player,201909220min,rai,SiegTr00,off_pct,0%,,,,,
player,201909220min,rai,SiegTr00,defense,0,,,,,
player,201909220min,rai,SiegTr00,def_pct,0%,,,,,
player,201909220min,rai,SiegTr00,special_teams,7,,,,,
player,201909220min,rai,SiegTr00,st_pct,28%,,,,,
player,201909220min,rai,ColeAJ01,pos,P,,,,,
player,201909220min,rai,ColeAJ01,offense,0,,,,,
player,201909220min,rai,ColeAJ01,off_pct,0%,,,,,
player,201909220min,rai,ColeAJ01,defense,0,,,,,
player,201909220min,rai,ColeAJ01,def_pct,0%,,,,,
player,201909220min,rai,ColeAJ01,special_teams,7,,,,,
player,201909220min,rai,ColeAJ01,st_pct,28%,,,,,
player,201909220min,rai,CarlDa00,pos,K,,,,,
player,201909220min,rai,CarlDa00,offense,0,,,,,
player,201909220min,rai,CarlDa00,off_pct,0%,,,,,
player,201909220min,rai,CarlDa00,defense,0,,,,,
player,201909220min,rai,CarlDa00,def_pct,0%,,,,,
player,201909220min,rai,CarlDa00,special_teams,6,,,,,
player,201909220min,rai,CarlDa00,st_pct,24%,,,,,
player,201909220min,rai,GoodDe01,pos,G,,,,,
player,201909220min,rai,GoodDe01,offense,0,,,,,
player,201909220min,rai,GoodDe01,off_pct,0%,,,,,
player,201909220min,rai,GoodDe01,defense,0,,,,,
player,201909220min,rai,GoodDe01,def_pct,0%,,,,,
player,201909220min,rai,GoodDe01,special_teams,3,,,,,
player,201909220min,rai,GoodDe01,st_pct,12%,,,,,
player,201909220min,rai,JameAn01,pos,T,,,,,
player,201909220min,rai,JameAn01,offense,0,,,,,
player,201909220min,rai,JameAn01,off_pct,0%,,,,,
player,201909220min,rai,JameAn01,defense,0,,,,,
player,201909220min,rai,JameAn01,def_pct,0%,,,,,
player,201909220min,rai,JameAn01,special_teams,1,,,,,
player,201909220min,rai,JameAn01,st_pct,4%,,,,,
