game,2019,3,20190923,201909230was,chi,"Chicago Bears",31,was,"Washington Redskins",15
player,201909230was,chi,ShelDu00,def_pct,0%,,,,,
player,201909230was,chi,ShelDu00,special_teams,7,,,,,
player,201909230was,chi,ShelDu00,st_pct,33%,,,,,
player,201909230was,chi,CowaRa00,pos,T,,,,,
player,201909230was,chi,CowaRa00,offense,0,,,,,
player,201909230was,chi,CowaRa00,off_pct,0%,,,,,
player,201909230was,chi,CowaRa00,defense,0,,,,,
player,201909230was,chi,CowaRa00,def_pct,0%,,,,,
player,201909230was,chi,CowaRa00,special_teams,6,,,,,
player,201909230was,chi,CowaRa00,st_pct,29%,,,,,
player,201909230was,chi,PineEd00,pos,K,,,,,
player,201909230was,chi,PineEd00,offense,0,,,,,
player,201909230was,chi,PineEd00,off_pct,0%,,,,,
player,201909230was,chi,PineEd00,defense,0,,,,,
player,201909230was,chi,PineEd00,def_pct,0%,,,,,
player,201909230was,chi,PineEd00,special_teams,6,,,,,
player,201909230was,chi,PineEd00,st_pct,29%,,,,,
