game,2019,11,20191117,201911170min,den,"Denver Broncos",23,min,"Minnesota Vikings",27
player,201911170min,den,DawsDu00,offense,0,,,,,
player,201911170min,den,DawsDu00,off_pct,0%,,,,,
player,201911170min,den,DawsDu00,defense,46,,,,,
player,201911170min,den,DawsDu00,def_pct,73%,,,,,
player,201911170min,den,DawsDu00,special_teams,4,,,,,
player,201911170min,den,DawsDu00,st_pct,14%,,,,,
player,201911170min,den,WolfDe00,pos,DE,,,,,
player,201911170min,den,WolfDe00,offense,0,,,,,
player,201911170min,den,WolfDe00,off_pct,0%,,,,,
player,201911170min,den,WolfDe00,defense,46,,,,,
player,201911170min,den,WolfDe00,def_pct,73%,,,,,
player,201911170min,den,WolfDe00,special_teams,0,,,,,
player,201911170min,den,WolfDe00,st_pct,0%,,,,,
player,201911170min,den,ReedMa01,pos,LB,,,,,
player,201911170min,den,ReedMa01,offense,0,,,,,
player,201911170min,den,ReedMa01,off_pct,0%,,,,,
player,201911170min,den,ReedMa01,defense,41,,,,,
player,201911170min,den,ReedMa01,def_pct,65%,,,,,
player,201911170min,den,ReedMa01,special_teams,4,,,,,
player,201911170min,den,ReedMa01,st_pct,14%,,,,,
player,201911170min,den,HarrSh00,pos,NT,,,,,
player,201911170min,den,HarrSh00,offense,0,,,,,
player,201911170min,den,HarrSh00,off_pct,0%,,,,,
player,201911170min,den,HarrSh00,defense,34,,,,,
player,201911170min,den,HarrSh00,def_pct,54%,,,,,
player,201911170min,den,HarrSh00,special_teams,4,,,,,
player,201911170min,den,HarrSh00,st_pct,14%,,,,,
player,201911170min,den,PurcMi00,pos,NT,,,,,
player,201911170min,den,PurcMi00,offense,0,,,,,
player,201911170min,den,PurcMi00,off_pct,0%,,,,,
player,201911170min,den,PurcMi00,defense,25,,,,,
player,201911170min,den,PurcMi00,def_pct,40%,,,,,
player,201911170min,den,PurcMi00,special_teams,9,,,,,
player,201911170min,den,PurcMi00,st_pct,31%,,,,,
player,201911170min,den,HollJu00,pos,LB,,,,,
player,201911170min,den,HollJu00,offense,0,,,,,
player,201911170min,den,HollJu00,off_pct,0%,,,,,
player,201911170min,den,HollJu00,defense,22,,,,,
player,201911170min,den,HollJu00,def_pct,35%,,,,,
player,201911170min,den,HollJu00,special_teams,6,,,,,
player,201911170min,den,HollJu00,st_pct,21%,,,,,
player,201911170min,den,GotsAd00,pos,DE,,,,,
player,201911170min,den,GotsAd00,offense,0,,,,,
player,201911170min,den,GotsAd00,off_pct,0%,,,,,
player,201911170min,den,GotsAd00,defense,18,,,,,
player,201911170min,den,GotsAd00,def_pct,29%,,,,,
player,201911170min,den,GotsAd00,special_teams,10,,,,,
player,201911170min,den,GotsAd00,st_pct,34%,,,,,
player,201911170min,den,JoneDr00,pos,DE,,,,,
player,201911170min,den,JoneDr00,offense,0,,,,,
player,201911170min,den,JoneDr00,off_pct,0%,,,,,
player,201911170min,den,JoneDr00,defense,16,,,,,
player,201911170min,den,JoneDr00,def_pct,25%,,,,,
player,201911170min,den,JoneDr00,special_teams,10,,,,,
player,201911170min,den,JoneDr00,st_pct,34%,,,,,
player,201911170min,den,AttaJe00,pos,LB,,,,,
player,201911170min,den,AttaJe00,offense,0,,,,,
player,201911170min,den,AttaJe00,off_pct,0%,,,,,
player,201911170min,den,AttaJe00,defense,11,,,,,
player,201911170min,den,AttaJe00,def_pct,17%,,,,,
player,201911170min,den,AttaJe00,special_teams,15,,,,,
player,201911170min,den,AttaJe00,st_pct,52%,,,,,
player,201911170min,den,YiadIs00,pos,CB,,,,,
player,201911170min,den,YiadIs00,offense,0,,,,,
player,201911170min,den,YiadIs00,off_pct,0%,,,,,
player,201911170min,den,YiadIs00,defense,8,,,,,
player,201911170min,den,YiadIs00,def_pct,13%,,,,,
player,201911170min,den,YiadIs00,special_teams,22,,,,,
player,201911170min,den,YiadIs00,st_pct,76%,,,,,
player,201911170min,den,ParkWi01,pos,FS,,,,,
player,201911170min,den,ParkWi01,offense,0,,,,,
player,201911170min,den,ParkWi01,off_pct,0%,,,,,
player,201911170min,den,ParkWi01,defense,3,,,,,
player,201911170min,den,ParkWi01,def_pct,5%,,,,,
player,201911170min,den,ParkWi01,special_teams,6,,,,,
player,201911170min,den,ParkWi01,st_pct,21%,,,,,
player,201911170min,den,MarsTr00,pos,SS,,,,,
player,201911170min,den,MarsTr00,offense,0,,,,,
player,201911170min,den,MarsTr00,off_pct,0%,,,,,
player,201911170min,den,MarsTr00,defense,1,,,,,
player,201911170min,den,MarsTr00,def_pct,2%,,,,,
player,201911170min,den,MarsTr00,special_teams,23,,,,,
player,201911170min,den,MarsTr00,st_pct,79%,,,,,
player,201911170min,den,JoneJo05,pos,LB,,,,,
player,201911170min,den,JoneJo05,offense,0,,,,,
player,201911170min,den,JoneJo05,off_pct,0%,,,,,
player,201911170min,den,JoneJo05,defense,0,,,,,
player,201911170min,den,JoneJo05,def_pct,0%,,,,,
player,201911170min,den,JoneJo05,special_teams,23,,,,,
player,201911170min,den,JoneJo05,st_pct,79%,,,,,
player,201911170min,den,JeweJo00,pos,LB,,,,,
player,201911170min,den,JeweJo00,offense,0,,,,,
player,201911170min,den,JeweJo00,off_pct,0%,,,,,
player,201911170min,den,JeweJo00,defense,0,,,,,
player,201911170min,den,JeweJo00,def_pct,0%,,,,,
player,201911170min,den,JeweJo00,special_teams,23,,,,,
player,201911170min,den,JeweJo00,st_pct,79%,,,,,
player,201911170min,den,WatsJo00,pos,LB,,,,,
player,201911170min,den,WatsJo00,offense,0,,,,,
player,201911170min,den,WatsJo00,off_pct,0%,,,,,
player,201911170min,den,WatsJo00,defense,0,,,,,
player,201911170min,den,WatsJo00,def_pct,0%,,,,,
player,201911170min,den,WatsJo00,special_teams,19,,,,,
player,201911170min,den,WatsJo00,st_pct,66%,,,,,
player,201911170min,den,McMaBr01,pos,K,,,,,
player,201911170min,den,McMaBr01,offense,0,,,,,
player,201911170min,den,McMaBr01,off_pct,0%,,,,,
player,201911170min,den,McMaBr01,defense,0,,,,,
player,201911170min,den,McMaBr01,def_pct,0%,,,,,
player,201911170min,den,McMaBr01,special_teams,12,,,,,
player,201911170min,den,McMaBr01,st_pct,41%,,,,,
player,201911170min,den,WadmCo00,pos,P,,,,,
player,201911170min,den,WadmCo00,offense,0,,,,,
player,201911170min,den,WadmCo00,off_pct,0%,,,,,
player,201911170min,den,WadmCo00,defense,0,,,,,
player,201911170min,den,WadmCo00,def_pct,0%,,,,,
player,201911170min,den,WadmCo00,special_teams,10,,,,,
player,201911170min,den,WadmCo00,st_pct,34%,,,,,
player,201911170min,den,KreiCa00,pos,LS,,,,,
player,201911170min,den,KreiCa00,offense,0,,,,,
player,201911170min,den,KreiCa00,off_pct,0%,,,,,
player,201911170min,den,KreiCa00,defense,0,,,,,
player,201911170min,den,KreiCa00,def_pct,0%,,,,,
player,201911170min,den,KreiCa00,special_teams,10,,,,,
player,201911170min,den,KreiCa00,st_pct,34%,,,,,
player,201911170min,den,RodgJa03,pos,T,,,,,
player,201911170min,den,RodgJa03,offense,0,,,,,
player,201911170min,den,RodgJa03,off_pct,0%,,,,,
player,201911170min,den,RodgJa03,defense,0,,,,,
player,201911170min,den,RodgJa03,def_pct,0%,,,,,
player,201911170min,den,RodgJa03,special_teams,6,,,,,
player,201911170min,den,RodgJa03,st_pct,21%,,,,,
