game,2018,16,20181222,201812220sdg,rav,"Baltimore Ravens",22,sdg,"Los Angeles Chargers",10
player,201812220sdg,sdg,JoneDo21,offense,0,,,,,
player,201812220sdg,sdg,JoneDo21,off_pct,0%,,,,,
player,201812220sdg,sdg,JoneDo21,defense,0,,,,,
player,201812220sdg,sdg,JoneDo21,def_pct,0%,,,,,
player,201812220sdg,sdg,JoneDo21,special_teams,9,,,,,
player,201812220sdg,sdg,JoneDo21,st_pct,33%,,,,,
player,201812220sdg,sdg,RichJe02,pos,CB,,,,,
player,201812220sdg,sdg,RichJe02,offense,0,,,,,
player,201812220sdg,sdg,RichJe02,off_pct,0%,,,,,
player,201812220sdg,sdg,RichJe02,defense,0,,,,,
player,201812220sdg,sdg,RichJe02,def_pct,0%,,,,,
player,201812220sdg,sdg,RichJe02,special_teams,7,,,,,
player,201812220sdg,sdg,RichJe02,st_pct,26%,,,,,
player,201812220sdg,sdg,BadgMi00,pos,K,,,,,
player,201812220sdg,sdg,BadgMi00,offense,0,,,,,
player,201812220sdg,sdg,BadgMi00,off_pct,0%,,,,,
player,201812220sdg,sdg,BadgMi00,defense,0,,,,,
player,201812220sdg,sdg,BadgMi00,def_pct,0%,,,,,
player,201812220sdg,sdg,BadgMi00,special_teams,5,,,,,
player,201812220sdg,sdg,BadgMi00,st_pct,19%,,,,,
player,201812220sdg,sdg,ScotTr01,pos,G,,,,,
player,201812220sdg,sdg,ScotTr01,offense,0,,,,,
player,201812220sdg,sdg,ScotTr01,off_pct,0%,,,,,
player,201812220sdg,sdg,ScotTr01,defense,0,,,,,
player,201812220sdg,sdg,ScotTr01,def_pct,0%,,,,,
player,201812220sdg,sdg,ScotTr01,special_teams,2,,,,,
player,201812220sdg,sdg,ScotTr01,st_pct,7%,,,,,
player,201812220sdg,rav,SkurMa01,pos,C,,,,,
player,201812220sdg,rav,SkurMa01,offense,62,,,,,
player,201812220sdg,rav,SkurMa01,off_pct,100%,,,,,
player,201812220sdg,rav,SkurMa01,defense,0,,,,,
player,201812220sdg,rav,SkurMa01,def_pct,0%,,,,,
player,201812220sdg,rav,SkurMa01,special_teams,6,,,,,
player,201812220sdg,rav,SkurMa01,st_pct,22%,,,,,
player,201812220sdg,rav,BrowOr00,pos,T,,,,,
player,201812220sdg,rav,BrowOr00,offense,62,,,,,
player,201812220sdg,rav,BrowOr00,off_pct,100%,,,,,
player,201812220sdg,rav,BrowOr00,defense,0,,,,,
player,201812220sdg,rav,BrowOr00,def_pct,0%,,,,,
player,201812220sdg,rav,BrowOr00,special_teams,6,,,,,
player,201812220sdg,rav,BrowOr00,st_pct,22%,,,,,
player,201812220sdg,rav,YandMa20,pos,G,,,,,
player,201812220sdg,rav,YandMa20,offense,62,,,,,
player,201812220sdg,rav,YandMa20,off_pct,100%,,,,,
player,201812220sdg,rav,YandMa20,defense,0,,,,,
player,201812220sdg,rav,YandMa20,def_pct,0%,,,,,
player,201812220sdg,rav,YandMa20,special_teams,0,,,,,
player,201812220sdg,rav,YandMa20,st_pct,0%,,,,,
player,201812220sdg,rav,JackLa00,pos,QB,,,,,
player,201812220sdg,rav,JackLa00,offense,62,,,,,
player,201812220sdg,rav,JackLa00,off_pct,100%,,,,,
player,201812220sdg,rav,JackLa00,defense,0,,,,,
player,201812220sdg,rav,JackLa00,def_pct,0%,,,,,
player,201812220sdg,rav,JackLa00,special_teams,0,,,,,
player,201812220sdg,rav,JackLa00,st_pct,0%,,,,,
player,201812220sdg,rav,StanRo00,pos,T,,,,,
player,201812220sdg,rav,StanRo00,offense,62,,,,,
player,201812220sdg,rav,StanRo00,off_pct,100%,,,,,
player,201812220sdg,rav,StanRo00,defense,0,,,,,
player,201812220sdg,rav,StanRo00,def_pct,0%,,,,,
player,201812220sdg,rav,StanRo00,special_teams,0,,,,,
player,201812220sdg,rav,StanRo00,st_pct,0%,,,,,
player,201812220sdg,rav,HursJa00,pos,G,,,,,
player,201812220sdg,rav,HursJa00,offense,45,,,,,
player,201812220sdg,rav,HursJa00,off_pct,73%,,,,,
player,201812220sdg,rav,HursJa00,defense,0,,,,,
player,201812220sdg,rav,HursJa00,def_pct,0%,,,,,
player,201812220sdg,rav,HursJa00,special_teams,6,,,,,
player,201812220sdg,rav,HursJa00,st_pct,22%,,,,,
player,201812220sdg,rav,CrabMi00,pos,WR,,,,,
player,201812220sdg,rav,CrabMi00,offense,43,,,,,
player,201812220sdg,rav,CrabMi00,off_pct,69%,,,,,
player,201812220sdg,rav,CrabMi00,defense,0,,,,,
player,201812220sdg,rav,CrabMi00,def_pct,0%,,,,,
player,201812220sdg,rav,CrabMi00,special_teams,0,,,,,
player,201812220sdg,rav,CrabMi00,st_pct,0%,,,,,
player,201812220sdg,rav,SneaWi00,pos,WR,,,,,
player,201812220sdg,rav,SneaWi00,offense,42,,,,,
player,201812220sdg,rav,SneaWi00,off_pct,68%,,,,,
player,201812220sdg,rav,SneaWi00,defense,0,,,,,
player,201812220sdg,rav,SneaWi00,def_pct,0%,,,,,
player,201812220sdg,rav,SneaWi00,special_teams,0,,,,,
player,201812220sdg,rav,SneaWi00,st_pct,0%,,,,,
player,201812220sdg,rav,BoylNi00,pos,TE,,,,,
player,201812220sdg,rav,BoylNi00,offense,39,,,,,
player,201812220sdg,rav,BoylNi00,off_pct,63%,,,,,
player,201812220sdg,rav,BoylNi00,defense,0,,,,,
player,201812220sdg,rav,BoylNi00,def_pct,0%,,,,,
player,201812220sdg,rav,BoylNi00,special_teams,9,,,,,
player,201812220sdg,rav,BoylNi00,st_pct,33%,,,,,
player,201812220sdg,rav,BrowJo02,pos,WR,,,,,
player,201812220sdg,rav,BrowJo02,offense,34,,,,,
player,201812220sdg,rav,BrowJo02,off_pct,55%,,,,,
player,201812220sdg,rav,BrowJo02,defense,0,,,,,
player,201812220sdg,rav,BrowJo02,def_pct,0%,,,,,
player,201812220sdg,rav,BrowJo02,special_teams,0,,,,,
player,201812220sdg,rav,BrowJo02,st_pct,0%,,,,,
player,201812220sdg,rav,DixoKe00,pos,RB,,,,,
player,201812220sdg,rav,DixoKe00,offense,29,,,,,
player,201812220sdg,rav,DixoKe00,off_pct,47%,,,,,
player,201812220sdg,rav,DixoKe00,defense,0,,,,,
player,201812220sdg,rav,DixoKe00,def_pct,0%,,,,,
player,201812220sdg,rav,DixoKe00,special_teams,0,,,,,
player,201812220sdg,rav,DixoKe00,st_pct,0%,,,,,
player,201812220sdg,rav,MoorCh00,pos,WR,,,,,
player,201812220sdg,rav,MoorCh00,offense,27,,,,,
player,201812220sdg,rav,MoorCh00,off_pct,44%,,,,,
player,201812220sdg,rav,MoorCh00,defense,0,,,,,
player,201812220sdg,rav,MoorCh00,def_pct,0%,,,,,
player,201812220sdg,rav,MoorCh00,special_teams,19,,,,,
player,201812220sdg,rav,MoorCh00,st_pct,70%,,,,,
player,201812220sdg,rav,EdwaGu00,pos,RB,,,,,
player,201812220sdg,rav,EdwaGu00,offense,23,,,,,
player,201812220sdg,rav,EdwaGu00,off_pct,37%,,,,,
player,201812220sdg,rav,EdwaGu00,defense,0,,,,,
player,201812220sdg,rav,EdwaGu00,def_pct,0%,,,,,
player,201812220sdg,rav,EdwaGu00,special_teams,0,,,,,
player,201812220sdg,rav,EdwaGu00,st_pct,0%,,,,,
player,201812220sdg,rav,BozeBr00,pos,C,,,,,
player,201812220sdg,rav,BozeBr00,offense,21,,,,,
player,201812220sdg,rav,BozeBr00,off_pct,34%,,,,,
player,201812220sdg,rav,BozeBr00,defense,0,,,,,
player,201812220sdg,rav,BozeBr00,def_pct,0%,,,,,
player,201812220sdg,rav,BozeBr00,special_teams,6,,,,,
player,201812220sdg,rav,BozeBr00,st_pct,22%,,,,,
player,201812220sdg,rav,WillMa04,pos,TE,,,,,
player,201812220sdg,rav,WillMa04,offense,20,,,,,
player,201812220sdg,rav,WillMa04,off_pct,32%,,,,,
player,201812220sdg,rav,WillMa04,defense,0,,,,,
player,201812220sdg,rav,WillMa04,def_pct,0%,,,,,
player,201812220sdg,rav,WillMa04,special_teams,13,,,,,
player,201812220sdg,rav,WillMa04,st_pct,48%,,,,,
player,201812220sdg,rav,AndrMa00,pos,TE,,,,,
player,201812220sdg,rav,AndrMa00,offense,20,,,,,
player,201812220sdg,rav,AndrMa00,off_pct,32%,,,,,
player,201812220sdg,rav,AndrMa00,defense,0,,,,,
player,201812220sdg,rav,AndrMa00,def_pct,0%,,,,,
player,201812220sdg,rav,AndrMa00,special_teams,5,,,,,
player,201812220sdg,rav,AndrMa00,st_pct,19%,,,,,
player,201812220sdg,rav,HursHa00,pos,TE,,,,,
player,201812220sdg,rav,HursHa00,offense,17,,,,,
player,201812220sdg,rav,HursHa00,off_pct,27%,,,,,
player,201812220sdg,rav,HursHa00,defense,0,,,,,
player,201812220sdg,rav,HursHa00,def_pct,0%,,,,,
player,201812220sdg,rav,HursHa00,special_teams,3,,,,,
player,201812220sdg,rav,HursHa00,st_pct,11%,,,,,
player,201812220sdg,rav,MontTy01,pos,RB,,,,,
player,201812220sdg,rav,MontTy01,offense,11,,,,,
player,201812220sdg,rav,MontTy01,off_pct,18%,,,,,
player,201812220sdg,rav,MontTy01,defense,0,,,,,
player,201812220sdg,rav,MontTy01,def_pct,0%,,,,,
player,201812220sdg,rav,MontTy01,special_teams,12,,,,,
player,201812220sdg,rav,MontTy01,st_pct,44%,,,,,
player,201812220sdg,rav,ElueJe00,pos,G,,,,,
player,201812220sdg,rav,ElueJe00,offense,1,,,,,
player,201812220sdg,rav,ElueJe00,off_pct,2%,,,,,
player,201812220sdg,rav,ElueJe00,defense,0,,,,,
player,201812220sdg,rav,ElueJe00,def_pct,0%,,,,,
player,201812220sdg,rav,ElueJe00,special_teams,6,,,,,
player,201812220sdg,rav,ElueJe00,st_pct,22%,,,,,
player,201812220sdg,rav,JeffTo00,pos,SS,,,,,
player,201812220sdg,rav,JeffTo00,offense,0,,,,,
player,201812220sdg,rav,JeffTo00,off_pct,0%,,,,,
player,201812220sdg,rav,JeffTo00,defense,63,,,,,
player,201812220sdg,rav,JeffTo00,def_pct,100%,,,,,
player,201812220sdg,rav,JeffTo00,special_teams,2,,,,,
player,201812220sdg,rav,JeffTo00,st_pct,7%,,,,,
player,201812220sdg,rav,WeddEr99,pos,FS,,,,,
player,201812220sdg,rav,WeddEr99,offense,0,,,,,
player,201812220sdg,rav,WeddEr99,off_pct,0%,,,,,
player,201812220sdg,rav,WeddEr99,defense,63,,,,,
player,201812220sdg,rav,WeddEr99,def_pct,100%,,,,,
player,201812220sdg,rav,WeddEr99,special_teams,0,,,,,
player,201812220sdg,rav,WeddEr99,st_pct,0%,,,,,
player,201812220sdg,rav,MoslC.00,pos,LB,,,,,
player,201812220sdg,rav,MoslC.00,offense,0,,,,,
player,201812220sdg,rav,MoslC.00,off_pct,0%,,,,,
player,201812220sdg,rav,MoslC.00,defense,63,,,,,
player,201812220sdg,rav,MoslC.00,def_pct,100%,,,,,
player,201812220sdg,rav,MoslC.00,special_teams,0,,,,,
player,201812220sdg,rav,MoslC.00,st_pct,0%,,,,,
player,201812220sdg,rav,CarrBr99,pos,CB,,,,,
player,201812220sdg,rav,CarrBr99,offense,0,,,,,
player,201812220sdg,rav,CarrBr99,off_pct,0%,,,,,
player,201812220sdg,rav,CarrBr99,defense,53,,,,,
player,201812220sdg,rav,CarrBr99,def_pct,84%,,,,,
player,201812220sdg,rav,CarrBr99,special_teams,0,,,,,
player,201812220sdg,rav,CarrBr99,st_pct,0%,,,,,
player,201812220sdg,rav,SmitJi03,pos,CB,,,,,
player,201812220sdg,rav,SmitJi03,offense,0,,,,,
player,201812220sdg,rav,SmitJi03,off_pct,0%,,,,,
player,201812220sdg,rav,SmitJi03,defense,53,,,,,
player,201812220sdg,rav,SmitJi03,def_pct,84%,,,,,
player,201812220sdg,rav,SmitJi03,special_teams,0,,,,,
player,201812220sdg,rav,SmitJi03,st_pct,0%,,,,,
player,201812220sdg,rav,JudoMa00,pos,LB,,,,,
player,201812220sdg,rav,JudoMa00,offense,0,,,,,
player,201812220sdg,rav,JudoMa00,off_pct,0%,,,,,
player,201812220sdg,rav,JudoMa00,defense,48,,,,,
player,201812220sdg,rav,JudoMa00,def_pct,76%,,,,,
player,201812220sdg,rav,JudoMa00,special_teams,9,,,,,
player,201812220sdg,rav,JudoMa00,st_pct,33%,,,,,
player,201812220sdg,rav,SuggTe99,pos,LB,,,,,
player,201812220sdg,rav,SuggTe99,offense,0,,,,,
player,201812220sdg,rav,SuggTe99,off_pct,0%,,,,,
player,201812220sdg,rav,SuggTe99,defense,48,,,,,
player,201812220sdg,rav,SuggTe99,def_pct,76%,,,,,
player,201812220sdg,rav,SuggTe99,special_teams,0,,,,,
player,201812220sdg,rav,SuggTe99,st_pct,0%,,,,,
player,201812220sdg,rav,HumpMa00,pos,CB,,,,,
player,201812220sdg,rav,HumpMa00,offense,0,,,,,
player,201812220sdg,rav,HumpMa00,off_pct,0%,,,,,
player,201812220sdg,rav,HumpMa00,defense,47,,,,,
player,201812220sdg,rav,HumpMa00,def_pct,75%,,,,,
player,201812220sdg,rav,HumpMa00,special_teams,0,,,,,
player,201812220sdg,rav,HumpMa00,st_pct,0%,,,,,
player,201812220sdg,rav,SmitZa00,pos,LB,,,,,
player,201812220sdg,rav,SmitZa00,offense,0,,,,,
player,201812220sdg,rav,SmitZa00,off_pct,0%,,,,,
player,201812220sdg,rav,SmitZa00,defense,41,,,,,
player,201812220sdg,rav,SmitZa00,def_pct,65%,,,,,
player,201812220sdg,rav,SmitZa00,special_teams,0,,,,,
player,201812220sdg,rav,SmitZa00,st_pct,0%,,,,,
player,201812220sdg,rav,PierMi00,pos,NT,,,,,
player,201812220sdg,rav,PierMi00,offense,0,,,,,
player,201812220sdg,rav,PierMi00,off_pct,0%,,,,,
player,201812220sdg,rav,PierMi00,defense,35,,,,,
player,201812220sdg,rav,PierMi00,def_pct,56%,,,,,
player,201812220sdg,rav,PierMi00,special_teams,2,,,,,
player,201812220sdg,rav,PierMi00,st_pct,7%,,,,,
player,201812220sdg,rav,YounTa01,pos,CB,,,,,
player,201812220sdg,rav,YounTa01,offense,0,,,,,
player,201812220sdg,rav,YounTa01,off_pct,0%,,,,,
player,201812220sdg,rav,YounTa01,defense,35,,,,,
player,201812220sdg,rav,YounTa01,def_pct,56%,,,,,
player,201812220sdg,rav,YounTa01,special_teams,0,,,,,
player,201812220sdg,rav,YounTa01,st_pct,0%,,,,,
player,201812220sdg,rav,WillBr02,pos,DT,,,,,
player,201812220sdg,rav,WillBr02,offense,0,,,,,
player,201812220sdg,rav,WillBr02,off_pct,0%,,,,,
player,201812220sdg,rav,WillBr02,defense,31,,,,,
player,201812220sdg,rav,WillBr02,def_pct,49%,,,,,
player,201812220sdg,rav,WillBr02,special_teams,2,,,,,
player,201812220sdg,rav,WillBr02,st_pct,7%,,,,,
player,201812220sdg,rav,OnwuPa00,pos,LB,,,,,
player,201812220sdg,rav,OnwuPa00,offense,0,,,,,
player,201812220sdg,rav,OnwuPa00,off_pct,0%,,,,,
player,201812220sdg,rav,OnwuPa00,defense,30,,,,,
player,201812220sdg,rav,OnwuPa00,def_pct,48%,,,,,
player,201812220sdg,rav,OnwuPa00,special_teams,12,,,,,
player,201812220sdg,rav,OnwuPa00,st_pct,44%,,,,,
player,201812220sdg,rav,UrbaBr00,pos,DE,,,,,
player,201812220sdg,rav,UrbaBr00,offense,0,,,,,
player,201812220sdg,rav,UrbaBr00,off_pct,0%,,,,,
player,201812220sdg,rav,UrbaBr00,defense,24,,,,,
player,201812220sdg,rav,UrbaBr00,def_pct,38%,,,,,
player,201812220sdg,rav,UrbaBr00,special_teams,2,,,,,
player,201812220sdg,rav,UrbaBr00,st_pct,7%,,,,,
player,201812220sdg,rav,LeviAn00,pos,SS,,,,,
player,201812220sdg,rav,LeviAn00,offense,0,,,,,
player,201812220sdg,rav,LeviAn00,off_pct,0%,,,,,
player,201812220sdg,rav,LeviAn00,defense,19,,,,,
player,201812220sdg,rav,LeviAn00,def_pct,30%,,,,,
player,201812220sdg,rav,LeviAn00,special_teams,13,,,,,
player,201812220sdg,rav,LeviAn00,st_pct,48%,,,,,
player,201812220sdg,rav,BowsTy00,pos,LB,,,,,
player,201812220sdg,rav,BowsTy00,offense,0,,,,,
player,201812220sdg,rav,BowsTy00,off_pct,0%,,,,,
player,201812220sdg,rav,BowsTy00,defense,16,,,,,
player,201812220sdg,rav,BowsTy00,def_pct,25%,,,,,
player,201812220sdg,rav,BowsTy00,special_teams,19,,,,,
player,201812220sdg,rav,BowsTy00,st_pct,70%,,,,,
player,201812220sdg,rav,YounKe03,pos,LB,,,,,
player,201812220sdg,rav,YounKe03,offense,0,,,,,
player,201812220sdg,rav,YounKe03,off_pct,0%,,,,,
player,201812220sdg,rav,YounKe03,defense,12,,,,,
player,201812220sdg,rav,YounKe03,def_pct,19%,,,,,
player,201812220sdg,rav,YounKe03,special_teams,15,,,,,
player,201812220sdg,rav,YounKe03,st_pct,56%,,,,,
player,201812220sdg,rav,WormCh00,pos,NT,,,,,
player,201812220sdg,rav,WormCh00,offense,0,,,,,
player,201812220sdg,rav,WormCh00,off_pct,0%,,,,,
player,201812220sdg,rav,WormCh00,defense,12,,,,,
player,201812220sdg,rav,WormCh00,def_pct,19%,,,,,
player,201812220sdg,rav,WormCh00,special_teams,8,,,,,
player,201812220sdg,rav,WormCh00,st_pct,30%,,,,,
player,201812220sdg,rav,BoarCh00,pos,LB,,,,,
player,201812220sdg,rav,BoarCh00,offense,0,,,,,
player,201812220sdg,rav,BoarCh00,off_pct,0%,,,,,
player,201812220sdg,rav,BoarCh00,defense,0,,,,,
player,201812220sdg,rav,BoarCh00,def_pct,0%,,,,,
player,201812220sdg,rav,BoarCh00,special_teams,21,,,,,
player,201812220sdg,rav,BoarCh00,st_pct,78%,,,,,
player,201812220sdg,rav,ClarCh00,pos,FS,,,,,
player,201812220sdg,rav,ClarCh00,offense,0,,,,,
player,201812220sdg,rav,ClarCh00,off_pct,0%,,,,,
player,201812220sdg,rav,ClarCh00,defense,0,,,,,
player,201812220sdg,rav,ClarCh00,def_pct,0%,,,,,
player,201812220sdg,rav,ClarCh00,special_teams,21,,,,,
player,201812220sdg,rav,ClarCh00,st_pct,78%,,,,,
player,201812220sdg,rav,CanaMa00,pos,CB,,,,,
player,201812220sdg,rav,CanaMa00,offense,0,,,,,
player,201812220sdg,rav,CanaMa00,off_pct,0%,,,,,
player,201812220sdg,rav,CanaMa00,defense,0,,,,,
player,201812220sdg,rav,CanaMa00,def_pct,0%,,,,,
player,201812220sdg,rav,CanaMa00,special_teams,21,,,,,
player,201812220sdg,rav,CanaMa00,st_pct,78%,,,,,
player,201812220sdg,rav,AverAn00,pos,CB,,,,,
player,201812220sdg,rav,AverAn00,offense,0,,,,,
player,201812220sdg,rav,AverAn00,off_pct,0%,,,,,
player,201812220sdg,rav,AverAn00,defense,0,,,,,
player,201812220sdg,rav,AverAn00,def_pct,0%,,,,,
player,201812220sdg,rav,AverAn00,special_teams,15,,,,,
player,201812220sdg,rav,AverAn00,st_pct,56%,,,,,
player,201812220sdg,rav,JoneCy00,pos,CB,,,,,
player,201812220sdg,rav,JoneCy00,offense,0,,,,,
player,201812220sdg,rav,JoneCy00,off_pct,0%,,,,,
player,201812220sdg,rav,JoneCy00,defense,0,,,,,
player,201812220sdg,rav,JoneCy00,def_pct,0%,,,,,
player,201812220sdg,rav,JoneCy00,special_teams,13,,,,,
player,201812220sdg,rav,JoneCy00,st_pct,48%,,,,,
player,201812220sdg,rav,TuckJu00,pos,K,,,,,
player,201812220sdg,rav,TuckJu00,offense,0,,,,,
player,201812220sdg,rav,TuckJu00,off_pct,0%,,,,,
player,201812220sdg,rav,TuckJu00,defense,0,,,,,
player,201812220sdg,rav,TuckJu00,def_pct,0%,,,,,
player,201812220sdg,rav,TuckJu00,special_teams,12,,,,,
player,201812220sdg,rav,TuckJu00,st_pct,44%,,,,,
player,201812220sdg,rav,KochSa20,pos,P,,,,,
player,201812220sdg,rav,KochSa20,offense,0,,,,,
player,201812220sdg,rav,KochSa20,off_pct,0%,,,,,
player,201812220sdg,rav,KochSa20,defense,0,,,,,
player,201812220sdg,rav,KochSa20,def_pct,0%,,,,,
player,201812220sdg,rav,KochSa20,special_teams,9,,,,,
player,201812220sdg,rav,KochSa20,st_pct,33%,,,,,
player,201812220sdg,rav,CoxxMo00,pos,LS,,,,,
player,201812220sdg,rav,CoxxMo00,offense,0,,,,,
player,201812220sdg,rav,CoxxMo00,off_pct,0%,,,,,
player,201812220sdg,rav,CoxxMo00,defense,0,,,,,
player,201812220sdg,rav,CoxxMo00,def_pct,0%,,,,,
player,201812220sdg,rav,CoxxMo00,special_teams,9,,,,,
player,201812220sdg,rav,CoxxMo00,st_pct,33%,,,,,
