game,2018,4,20180930,201809300oti,phi,"Philadelphia Eagles",23,oti,"Tennessee Titans",26
player,201809300oti,phi,JohnCa02,off_pct,0%,,,,,
player,201809300oti,phi,JohnCa02,defense,0,,,,,
player,201809300oti,phi,JohnCa02,def_pct,0%,,,,,
player,201809300oti,phi,JohnCa02,special_teams,11,,,,,
player,201809300oti,phi,JohnCa02,st_pct,35%,,,,,
player,201809300oti,phi,ElliJa03,pos,K,,,,,
player,201809300oti,phi,ElliJa03,offense,0,,,,,
player,201809300oti,phi,ElliJa03,off_pct,0%,,,,,
player,201809300oti,phi,ElliJa03,defense,0,,,,,
player,201809300oti,phi,ElliJa03,def_pct,0%,,,,,
player,201809300oti,phi,ElliJa03,special_teams,10,,,,,
player,201809300oti,phi,ElliJa03,st_pct,32%,,,,,
player,201809300oti,phi,VaitHa00,pos,T,,,,,
player,201809300oti,phi,VaitHa00,offense,0,,,,,
player,201809300oti,phi,VaitHa00,off_pct,0%,,,,,
player,201809300oti,phi,VaitHa00,defense,0,,,,,
player,201809300oti,phi,VaitHa00,def_pct,0%,,,,,
player,201809300oti,phi,VaitHa00,special_teams,5,,,,,
player,201809300oti,phi,VaitHa00,st_pct,16%,,,,,
player,201809300oti,phi,CartDe02,pos,WR,,,,,
player,201809300oti,phi,CartDe02,offense,0,,,,,
player,201809300oti,phi,CartDe02,off_pct,0%,,,,,
player,201809300oti,phi,CartDe02,defense,0,,,,,
player,201809300oti,phi,CartDe02,def_pct,0%,,,,,
player,201809300oti,phi,CartDe02,special_teams,5,,,,,
player,201809300oti,phi,CartDe02,st_pct,16%,,,,,
