game,2018,3,20180923,201809230htx,nyg,"New York Giants",27,htx,"Houston Texans",22
player,201809230htx,nyg,EngrEv00,special_teams,0,,,,,
player,201809230htx,nyg,EngrEv00,st_pct,0%,,,,,
player,201809230htx,nyg,PennEl00,pos,RB,,,,,
player,201809230htx,nyg,PennEl00,offense,6,,,,,
player,201809230htx,nyg,PennEl00,off_pct,10%,,,,,
player,201809230htx,nyg,PennEl00,defense,0,,,,,
player,201809230htx,nyg,PennEl00,def_pct,0%,,,,,
player,201809230htx,nyg,PennEl00,special_teams,7,,,,,
player,201809230htx,nyg,PennEl00,st_pct,26%,,,,,
player,201809230htx,nyg,StewJo00,pos,RB,,,,,
player,201809230htx,nyg,StewJo00,offense,2,,,,,
player,201809230htx,nyg,StewJo00,off_pct,3%,,,,,
player,201809230htx,nyg,StewJo00,defense,0,,,,,
player,201809230htx,nyg,StewJo00,def_pct,0%,,,,,
player,201809230htx,nyg,StewJo00,special_teams,0,,,,,
player,201809230htx,nyg,StewJo00,st_pct,0%,,,,,
player,201809230htx,nyg,ShepRu00,pos,WR,,,,,
player,201809230htx,nyg,ShepRu00,offense,1,,,,,
player,201809230htx,nyg,ShepRu00,off_pct,2%,,,,,
player,201809230htx,nyg,ShepRu00,defense,0,,,,,
player,201809230htx,nyg,ShepRu00,def_pct,0%,,,,,
player,201809230htx,nyg,ShepRu00,special_teams,18,,,,,
player,201809230htx,nyg,ShepRu00,st_pct,67%,,,,,
player,201809230htx,nyg,JenkJa03,pos,CB,,,,,
player,201809230htx,nyg,JenkJa03,offense,0,,,,,
player,201809230htx,nyg,JenkJa03,off_pct,0%,,,,,
player,201809230htx,nyg,JenkJa03,defense,68,,,,,
player,201809230htx,nyg,JenkJa03,def_pct,100%,,,,,
player,201809230htx,nyg,JenkJa03,special_teams,10,,,,,
player,201809230htx,nyg,JenkJa03,st_pct,37%,,,,,
player,201809230htx,nyg,CollLa00,pos,SS,,,,,
player,201809230htx,nyg,CollLa00,offense,0,,,,,
player,201809230htx,nyg,CollLa00,off_pct,0%,,,,,
player,201809230htx,nyg,CollLa00,defense,68,,,,,
player,201809230htx,nyg,CollLa00,def_pct,100%,,,,,
player,201809230htx,nyg,CollLa00,special_teams,10,,,,,
player,201809230htx,nyg,CollLa00,st_pct,37%,,,,,
player,201809230htx,nyg,WebbBW00,pos,CB,,,,,
player,201809230htx,nyg,WebbBW00,offense,0,,,,,
player,201809230htx,nyg,WebbBW00,off_pct,0%,,,,,
player,201809230htx,nyg,WebbBW00,defense,68,,,,,
player,201809230htx,nyg,WebbBW00,def_pct,100%,,,,,
player,201809230htx,nyg,WebbBW00,special_teams,7,,,,,
player,201809230htx,nyg,WebbBW00,st_pct,26%,,,,,
player,201809230htx,nyg,RileCu00,pos,FS,,,,,
player,201809230htx,nyg,RileCu00,offense,0,,,,,
player,201809230htx,nyg,RileCu00,off_pct,0%,,,,,
player,201809230htx,nyg,RileCu00,defense,68,,,,,
player,201809230htx,nyg,RileCu00,def_pct,100%,,,,,
player,201809230htx,nyg,RileCu00,special_teams,4,,,,,
player,201809230htx,nyg,RileCu00,st_pct,15%,,,,,
player,201809230htx,nyg,OgleAl00,pos,LB,,,,,
player,201809230htx,nyg,OgleAl00,offense,0,,,,,
player,201809230htx,nyg,OgleAl00,off_pct,0%,,,,,
player,201809230htx,nyg,OgleAl00,defense,68,,,,,
player,201809230htx,nyg,OgleAl00,def_pct,100%,,,,,
player,201809230htx,nyg,OgleAl00,special_teams,0,,,,,
player,201809230htx,nyg,OgleAl00,st_pct,0%,,,,,
player,201809230htx,nyg,MartKa00,pos,LB,,,,,
player,201809230htx,nyg,MartKa00,offense,0,,,,,
player,201809230htx,nyg,MartKa00,off_pct,0%,,,,,
player,201809230htx,nyg,MartKa00,defense,51,,,,,
player,201809230htx,nyg,MartKa00,def_pct,75%,,,,,
player,201809230htx,nyg,MartKa00,special_teams,4,,,,,
player,201809230htx,nyg,MartKa00,st_pct,15%,,,,,
player,201809230htx,nyg,DeayDo01,pos,CB,,,,,
player,201809230htx,nyg,DeayDo01,offense,0,,,,,
player,201809230htx,nyg,DeayDo01,off_pct,0%,,,,,
player,201809230htx,nyg,DeayDo01,defense,45,,,,,
player,201809230htx,nyg,DeayDo01,def_pct,66%,,,,,
player,201809230htx,nyg,DeayDo01,special_teams,6,,,,,
player,201809230htx,nyg,DeayDo01,st_pct,22%,,,,,
player,201809230htx,nyg,WynnKe00,pos,DE,,,,,
player,201809230htx,nyg,WynnKe00,offense,0,,,,,
player,201809230htx,nyg,WynnKe00,off_pct,0%,,,,,
player,201809230htx,nyg,WynnKe00,defense,44,,,,,
player,201809230htx,nyg,WynnKe00,def_pct,65%,,,,,
player,201809230htx,nyg,WynnKe00,special_teams,10,,,,,
player,201809230htx,nyg,WynnKe00,st_pct,37%,,,,,
player,201809230htx,nyg,ArmsRa01,pos,LB,,,,,
player,201809230htx,nyg,ArmsRa01,offense,0,,,,,
player,201809230htx,nyg,ArmsRa01,off_pct,0%,,,,,
player,201809230htx,nyg,ArmsRa01,defense,41,,,,,
player,201809230htx,nyg,ArmsRa01,def_pct,60%,,,,,
player,201809230htx,nyg,ArmsRa01,special_teams,16,,,,,
player,201809230htx,nyg,ArmsRa01,st_pct,59%,,,,,
player,201809230htx,nyg,BarwCo99,pos,LB,,,,,
player,201809230htx,nyg,BarwCo99,offense,0,,,,,
player,201809230htx,nyg,BarwCo99,off_pct,0%,,,,,
player,201809230htx,nyg,BarwCo99,defense,38,,,,,
player,201809230htx,nyg,BarwCo99,def_pct,56%,,,,,
player,201809230htx,nyg,BarwCo99,special_teams,0,,,,,
player,201809230htx,nyg,BarwCo99,st_pct,0%,,,,,
player,201809230htx,nyg,HarrDa03,pos,DT,,,,,
player,201809230htx,nyg,HarrDa03,offense,0,,,,,
player,201809230htx,nyg,HarrDa03,off_pct,0%,,,,,
player,201809230htx,nyg,HarrDa03,defense,35,,,,,
player,201809230htx,nyg,HarrDa03,def_pct,51%,,,,,
player,201809230htx,nyg,HarrDa03,special_teams,0,,,,,
player,201809230htx,nyg,HarrDa03,st_pct,0%,,,,,
player,201809230htx,nyg,TomlDa00,pos,DT,,,,,
player,201809230htx,nyg,TomlDa00,offense,0,,,,,
player,201809230htx,nyg,TomlDa00,off_pct,0%,,,,,
player,201809230htx,nyg,TomlDa00,defense,31,,,,,
player,201809230htx,nyg,TomlDa00,def_pct,46%,,,,,
player,201809230htx,nyg,TomlDa00,special_teams,4,,,,,
player,201809230htx,nyg,TomlDa00,st_pct,15%,,,,,
player,201809230htx,nyg,GoodB.00,pos,LB,,,,,
player,201809230htx,nyg,GoodB.00,offense,0,,,,,
player,201809230htx,nyg,GoodB.00,off_pct,0%,,,,,
player,201809230htx,nyg,GoodB.00,defense,27,,,,,
player,201809230htx,nyg,GoodB.00,def_pct,40%,,,,,
player,201809230htx,nyg,GoodB.00,special_teams,4,,,,,
player,201809230htx,nyg,GoodB.00,st_pct,15%,,,,,
player,201809230htx,nyg,EdwaMa01,pos,DE,,,,,
player,201809230htx,nyg,EdwaMa01,offense,0,,,,,
player,201809230htx,nyg,EdwaMa01,off_pct,0%,,,,,
player,201809230htx,nyg,EdwaMa01,defense,24,,,,,
player,201809230htx,nyg,EdwaMa01,def_pct,35%,,,,,
player,201809230htx,nyg,EdwaMa01,special_teams,0,,,,,
player,201809230htx,nyg,EdwaMa01,st_pct,0%,,,,,
player,201809230htx,nyg,ThomMi02,pos,SS,,,,,
player,201809230htx,nyg,ThomMi02,offense,0,,,,,
player,201809230htx,nyg,ThomMi02,off_pct,0%,,,,,
player,201809230htx,nyg,ThomMi02,defense,23,,,,,
player,201809230htx,nyg,ThomMi02,def_pct,34%,,,,,
player,201809230htx,nyg,ThomMi02,special_teams,22,,,,,
player,201809230htx,nyg,ThomMi02,st_pct,81%,,,,,
player,201809230htx,nyg,CartLo01,pos,LB,,,,,
player,201809230htx,nyg,CartLo01,offense,0,,,,,
player,201809230htx,nyg,CartLo01,off_pct,0%,,,,,
player,201809230htx,nyg,CartLo01,defense,21,,,,,
player,201809230htx,nyg,CartLo01,def_pct,31%,,,,,
player,201809230htx,nyg,CartLo01,special_teams,21,,,,,
player,201809230htx,nyg,CartLo01,st_pct,78%,,,,,
player,201809230htx,nyg,HillB.00,pos,DT,,,,,
player,201809230htx,nyg,HillB.00,offense,0,,,,,
player,201809230htx,nyg,HillB.00,off_pct,0%,,,,,
player,201809230htx,nyg,HillB.00,defense,14,,,,,
player,201809230htx,nyg,HillB.00,def_pct,21%,,,,,
player,201809230htx,nyg,HillB.00,special_teams,4,,,,,
player,201809230htx,nyg,HillB.00,st_pct,15%,,,,,
player,201809230htx,nyg,JenkJo00,pos,DT,,,,,
player,201809230htx,nyg,JenkJo00,offense,0,,,,,
player,201809230htx,nyg,JenkJo00,off_pct,0%,,,,,
player,201809230htx,nyg,JenkJo00,defense,12,,,,,
player,201809230htx,nyg,JenkJo00,def_pct,18%,,,,,
player,201809230htx,nyg,JenkJo00,special_teams,0,,,,,
player,201809230htx,nyg,JenkJo00,st_pct,0%,,,,,
player,201809230htx,nyg,ChanSe00,pos,FS,,,,,
player,201809230htx,nyg,ChanSe00,offense,0,,,,,
player,201809230htx,nyg,ChanSe00,off_pct,0%,,,,,
player,201809230htx,nyg,ChanSe00,defense,1,,,,,
player,201809230htx,nyg,ChanSe00,def_pct,1%,,,,,
player,201809230htx,nyg,ChanSe00,special_teams,13,,,,,
player,201809230htx,nyg,ChanSe00,st_pct,48%,,,,,
player,201809230htx,nyg,DaviTa00,pos,LB,,,,,
player,201809230htx,nyg,DaviTa00,offense,0,,,,,
player,201809230htx,nyg,DaviTa00,off_pct,0%,,,,,
player,201809230htx,nyg,DaviTa00,defense,0,,,,,
player,201809230htx,nyg,DaviTa00,def_pct,0%,,,,,
player,201809230htx,nyg,DaviTa00,special_teams,17,,,,,
player,201809230htx,nyg,DaviTa00,st_pct,63%,,,,,
player,201809230htx,nyg,StupNa01,pos,LB,,,,,
player,201809230htx,nyg,StupNa01,offense,0,,,,,
player,201809230htx,nyg,StupNa01,off_pct,0%,,,,,
player,201809230htx,nyg,StupNa01,defense,0,,,,,
player,201809230htx,nyg,StupNa01,def_pct,0%,,,,,
player,201809230htx,nyg,StupNa01,special_teams,17,,,,,
player,201809230htx,nyg,StupNa01,st_pct,63%,,,,,
player,201809230htx,nyg,RosaAl00,pos,K,,,,,
player,201809230htx,nyg,RosaAl00,offense,0,,,,,
player,201809230htx,nyg,RosaAl00,off_pct,0%,,,,,
player,201809230htx,nyg,RosaAl00,defense,0,,,,,
player,201809230htx,nyg,RosaAl00,def_pct,0%,,,,,
player,201809230htx,nyg,RosaAl00,special_teams,11,,,,,
player,201809230htx,nyg,RosaAl00,st_pct,41%,,,,,
player,201809230htx,nyg,DeOsZa99,pos,LS,,,,,
player,201809230htx,nyg,DeOsZa99,offense,0,,,,,
player,201809230htx,nyg,DeOsZa99,off_pct,0%,,,,,
player,201809230htx,nyg,DeOsZa99,defense,0,,,,,
player,201809230htx,nyg,DeOsZa99,def_pct,0%,,,,,
player,201809230htx,nyg,DeOsZa99,special_teams,9,,,,,
player,201809230htx,nyg,DeOsZa99,st_pct,33%,,,,,
player,201809230htx,nyg,DixoRi00,pos,P,,,,,
player,201809230htx,nyg,DixoRi00,offense,0,,,,,
player,201809230htx,nyg,DixoRi00,off_pct,0%,,,,,
player,201809230htx,nyg,DixoRi00,defense,0,,,,,
player,201809230htx,nyg,DixoRi00,def_pct,0%,,,,,
player,201809230htx,nyg,DixoRi00,special_teams,9,,,,,
player,201809230htx,nyg,DixoRi00,st_pct,33%,,,,,
player,201809230htx,nyg,ColeSt00,pos,WR,,,,,
player,201809230htx,nyg,ColeSt00,offense,0,,,,,
player,201809230htx,nyg,ColeSt00,off_pct,0%,,,,,
player,201809230htx,nyg,ColeSt00,defense,0,,,,,
player,201809230htx,nyg,ColeSt00,def_pct,0%,,,,,
player,201809230htx,nyg,ColeSt00,special_teams,7,,,,,
player,201809230htx,nyg,ColeSt00,st_pct,26%,,,,,
player,201809230htx,nyg,FlowEr00,pos,T,,,,,
player,201809230htx,nyg,FlowEr00,offense,0,,,,,
player,201809230htx,nyg,FlowEr00,off_pct,0%,,,,,
player,201809230htx,nyg,FlowEr00,defense,0,,,,,
player,201809230htx,nyg,FlowEr00,def_pct,0%,,,,,
player,201809230htx,nyg,FlowEr00,special_teams,5,,,,,
player,201809230htx,nyg,FlowEr00,st_pct,19%,,,,,
player,201809230htx,nyg,PullSp00,pos,G,,,,,
player,201809230htx,nyg,PullSp00,offense,0,,,,,
player,201809230htx,nyg,PullSp00,off_pct,0%,,,,,
player,201809230htx,nyg,PullSp00,defense,0,,,,,
player,201809230htx,nyg,PullSp00,def_pct,0%,,,,,
player,201809230htx,nyg,PullSp00,special_teams,5,,,,,
player,201809230htx,nyg,PullSp00,st_pct,19%,,,,,
player,201809230htx,nyg,HamiAn01,pos,CB,,,,,
player,201809230htx,nyg,HamiAn01,offense,0,,,,,
player,201809230htx,nyg,HamiAn01,off_pct,0%,,,,,
player,201809230htx,nyg,HamiAn01,defense,0,,,,,
player,201809230htx,nyg,HamiAn01,def_pct,0%,,,,,
player,201809230htx,nyg,HamiAn01,special_teams,1,,,,,
player,201809230htx,nyg,HamiAn01,st_pct,4%,,,,,
