game,2018,8,20181028,201810280ram,gnb,"Green Bay Packers",27,ram,"Los Angeles Rams",29
player,201810280ram,ram,NoteJo00,defense,0,,,,,
player,201810280ram,ram,NoteJo00,def_pct,0%,,,,,
player,201810280ram,ram,NoteJo00,special_teams,3,,,,,
player,201810280ram,ram,NoteJo00,st_pct,9%,,,,,
player,201810280ram,ram,BrowJa04,pos,G,,,,,
player,201810280ram,ram,BrowJa04,offense,0,,,,,
player,201810280ram,ram,BrowJa04,off_pct,0%,,,,,
player,201810280ram,ram,BrowJa04,defense,0,,,,,
player,201810280ram,ram,BrowJa04,def_pct,0%,,,,,
player,201810280ram,ram,BrowJa04,special_teams,3,,,,,
player,201810280ram,ram,BrowJa04,st_pct,9%,,,,,
player,201810280ram,gnb,BellBy00,pos,G,,,,,
player,201810280ram,gnb,BellBy00,offense,52,,,,,
player,201810280ram,gnb,BellBy00,off_pct,100%,,,,,
player,201810280ram,gnb,BellBy00,defense,0,,,,,
player,201810280ram,gnb,BellBy00,def_pct,0%,,,,,
player,201810280ram,gnb,BellBy00,special_teams,5,,,,,
player,201810280ram,gnb,BellBy00,st_pct,15%,,,,,
player,201810280ram,gnb,TaylLa01,pos,G,,,,,
player,201810280ram,gnb,TaylLa01,offense,52,,,,,
player,201810280ram,gnb,TaylLa01,off_pct,100%,,,,,
player,201810280ram,gnb,TaylLa01,defense,0,,,,,
player,201810280ram,gnb,TaylLa01,def_pct,0%,,,,,
player,201810280ram,gnb,TaylLa01,special_teams,5,,,,,
player,201810280ram,gnb,TaylLa01,st_pct,15%,,,,,
player,201810280ram,gnb,BakhDa00,pos,T,,,,,
player,201810280ram,gnb,BakhDa00,offense,52,,,,,
player,201810280ram,gnb,BakhDa00,off_pct,100%,,,,,
player,201810280ram,gnb,BakhDa00,defense,0,,,,,
player,201810280ram,gnb,BakhDa00,def_pct,0%,,,,,
player,201810280ram,gnb,BakhDa00,special_teams,5,,,,,
player,201810280ram,gnb,BakhDa00,st_pct,15%,,,,,
player,201810280ram,gnb,BulaBr20,pos,T,,,,,
player,201810280ram,gnb,BulaBr20,offense,52,,,,,
player,201810280ram,gnb,BulaBr20,off_pct,100%,,,,,
player,201810280ram,gnb,BulaBr20,defense,0,,,,,
player,201810280ram,gnb,BulaBr20,def_pct,0%,,,,,
player,201810280ram,gnb,BulaBr20,special_teams,5,,,,,
player,201810280ram,gnb,BulaBr20,st_pct,15%,,,,,
player,201810280ram,gnb,LinsCo00,pos,C,,,,,
player,201810280ram,gnb,LinsCo00,offense,52,,,,,
player,201810280ram,gnb,LinsCo00,off_pct,100%,,,,,
player,201810280ram,gnb,LinsCo00,defense,0,,,,,
player,201810280ram,gnb,LinsCo00,def_pct,0%,,,,,
player,201810280ram,gnb,LinsCo00,special_teams,0,,,,,
player,201810280ram,gnb,LinsCo00,st_pct,0%,,,,,
player,201810280ram,gnb,RodgAa00,pos,QB,,,,,
player,201810280ram,gnb,RodgAa00,offense,52,,,,,
player,201810280ram,gnb,RodgAa00,off_pct,100%,,,,,
player,201810280ram,gnb,RodgAa00,defense,0,,,,,
player,201810280ram,gnb,RodgAa00,def_pct,0%,,,,,
player,201810280ram,gnb,RodgAa00,special_teams,0,,,,,
player,201810280ram,gnb,RodgAa00,st_pct,0%,,,,,
player,201810280ram,gnb,GrahJi00,pos,TE,,,,,
player,201810280ram,gnb,GrahJi00,offense,46,,,,,
player,201810280ram,gnb,GrahJi00,off_pct,88%,,,,,
player,201810280ram,gnb,GrahJi00,defense,0,,,,,
player,201810280ram,gnb,GrahJi00,def_pct,0%,,,,,
player,201810280ram,gnb,GrahJi00,special_teams,0,,,,,
player,201810280ram,gnb,GrahJi00,st_pct,0%,,,,,
player,201810280ram,gnb,AdamDa01,pos,WR,,,,,
player,201810280ram,gnb,AdamDa01,offense,40,,,,,
player,201810280ram,gnb,AdamDa01,off_pct,77%,,,,,
player,201810280ram,gnb,AdamDa01,defense,0,,,,,
player,201810280ram,gnb,AdamDa01,def_pct,0%,,,,,
player,201810280ram,gnb,AdamDa01,special_teams,0,,,,,
player,201810280ram,gnb,AdamDa01,st_pct,0%,,,,,
player,201810280ram,gnb,JoneAa00,pos,RB,,,,,
player,201810280ram,gnb,JoneAa00,offense,32,,,,,
player,201810280ram,gnb,JoneAa00,off_pct,62%,,,,,
player,201810280ram,gnb,JoneAa00,defense,0,,,,,
player,201810280ram,gnb,JoneAa00,def_pct,0%,,,,,
player,201810280ram,gnb,JoneAa00,special_teams,2,,,,,
player,201810280ram,gnb,JoneAa00,st_pct,6%,,,,,
player,201810280ram,gnb,ValdMa00,pos,WR,,,,,
player,201810280ram,gnb,ValdMa00,offense,31,,,,,
player,201810280ram,gnb,ValdMa00,off_pct,60%,,,,,
player,201810280ram,gnb,ValdMa00,defense,0,,,,,
player,201810280ram,gnb,ValdMa00,def_pct,0%,,,,,
player,201810280ram,gnb,ValdMa00,special_teams,1,,,,,
player,201810280ram,gnb,ValdMa00,st_pct,3%,,,,,
player,201810280ram,gnb,AlliGe01,pos,WR,,,,,
player,201810280ram,gnb,AlliGe01,offense,30,,,,,
player,201810280ram,gnb,AlliGe01,off_pct,58%,,,,,
player,201810280ram,gnb,AlliGe01,defense,0,,,,,
player,201810280ram,gnb,AlliGe01,def_pct,0%,,,,,
player,201810280ram,gnb,AlliGe01,special_teams,2,,,,,
player,201810280ram,gnb,AlliGe01,st_pct,6%,,,,,
player,201810280ram,gnb,CobbRa00,pos,WR,,,,,
player,201810280ram,gnb,CobbRa00,offense,24,,,,,
player,201810280ram,gnb,CobbRa00,off_pct,46%,,,,,
player,201810280ram,gnb,CobbRa00,defense,0,,,,,
player,201810280ram,gnb,CobbRa00,def_pct,0%,,,,,
player,201810280ram,gnb,CobbRa00,special_teams,0,,,,,
player,201810280ram,gnb,CobbRa00,st_pct,0%,,,,,
player,201810280ram,gnb,KendLa00,pos,TE,,,,,
player,201810280ram,gnb,KendLa00,offense,17,,,,,
player,201810280ram,gnb,KendLa00,off_pct,33%,,,,,
player,201810280ram,gnb,KendLa00,defense,0,,,,,
player,201810280ram,gnb,KendLa00,def_pct,0%,,,,,
player,201810280ram,gnb,KendLa00,special_teams,5,,,,,
player,201810280ram,gnb,KendLa00,st_pct,15%,,,,,
player,201810280ram,gnb,WillJa06,pos,RB,,,,,
player,201810280ram,gnb,WillJa06,offense,13,,,,,
player,201810280ram,gnb,WillJa06,off_pct,25%,,,,,
player,201810280ram,gnb,WillJa06,defense,0,,,,,
player,201810280ram,gnb,WillJa06,def_pct,0%,,,,,
player,201810280ram,gnb,WillJa06,special_teams,4,,,,,
player,201810280ram,gnb,WillJa06,st_pct,12%,,,,,
player,201810280ram,gnb,LewiMa00,pos,TE,,,,,
player,201810280ram,gnb,LewiMa00,offense,12,,,,,
player,201810280ram,gnb,LewiMa00,off_pct,23%,,,,,
player,201810280ram,gnb,LewiMa00,defense,0,,,,,
player,201810280ram,gnb,LewiMa00,def_pct,0%,,,,,
player,201810280ram,gnb,LewiMa00,special_teams,5,,,,,
player,201810280ram,gnb,LewiMa00,st_pct,15%,,,,,
player,201810280ram,gnb,MontTy01,pos,RB,,,,,
player,201810280ram,gnb,MontTy01,offense,6,,,,,
player,201810280ram,gnb,MontTy01,off_pct,12%,,,,,
player,201810280ram,gnb,MontTy01,defense,0,,,,,
player,201810280ram,gnb,MontTy01,def_pct,0%,,,,,
player,201810280ram,gnb,MontTy01,special_teams,6,,,,,
player,201810280ram,gnb,MontTy01,st_pct,18%,,,,,
player,201810280ram,gnb,St.BEq00,pos,WR,,,,,
player,201810280ram,gnb,St.BEq00,offense,6,,,,,
player,201810280ram,gnb,St.BEq00,off_pct,12%,,,,,
player,201810280ram,gnb,St.BEq00,defense,0,,,,,
player,201810280ram,gnb,St.BEq00,def_pct,0%,,,,,
player,201810280ram,gnb,St.BEq00,special_teams,5,,,,,
player,201810280ram,gnb,St.BEq00,st_pct,15%,,,,,
player,201810280ram,gnb,TonyRo00,pos,TE,,,,,
player,201810280ram,gnb,TonyRo00,offense,3,,,,,
player,201810280ram,gnb,TonyRo00,off_pct,6%,,,,,
player,201810280ram,gnb,TonyRo00,defense,0,,,,,
player,201810280ram,gnb,TonyRo00,def_pct,0%,,,,,
player,201810280ram,gnb,TonyRo00,special_teams,21,,,,,
player,201810280ram,gnb,TonyRo00,st_pct,62%,,,,,
player,201810280ram,gnb,WillTr99,pos,CB,,,,,
player,201810280ram,gnb,WillTr99,offense,0,,,,,
player,201810280ram,gnb,WillTr99,off_pct,0%,,,,,
player,201810280ram,gnb,WillTr99,defense,78,,,,,
player,201810280ram,gnb,WillTr99,def_pct,100%,,,,,
player,201810280ram,gnb,WillTr99,special_teams,8,,,,,
player,201810280ram,gnb,WillTr99,st_pct,24%,,,,,
player,201810280ram,gnb,AlexJa00,pos,CB,,,,,
player,201810280ram,gnb,AlexJa00,offense,0,,,,,
player,201810280ram,gnb,AlexJa00,off_pct,0%,,,,,
player,201810280ram,gnb,AlexJa00,defense,78,,,,,
player,201810280ram,gnb,AlexJa00,def_pct,100%,,,,,
player,201810280ram,gnb,AlexJa00,special_teams,8,,,,,
player,201810280ram,gnb,AlexJa00,st_pct,24%,,,,,
player,201810280ram,gnb,ClinHa00,pos,FS,,,,,
player,201810280ram,gnb,ClinHa00,offense,0,,,,,
player,201810280ram,gnb,ClinHa00,off_pct,0%,,,,,
player,201810280ram,gnb,ClinHa00,defense,78,,,,,
player,201810280ram,gnb,ClinHa00,def_pct,100%,,,,,
player,201810280ram,gnb,ClinHa00,special_teams,3,,,,,
player,201810280ram,gnb,ClinHa00,st_pct,9%,,,,,
player,201810280ram,gnb,MartBl01,pos,LB,,,,,
player,201810280ram,gnb,MartBl01,offense,0,,,,,
player,201810280ram,gnb,MartBl01,off_pct,0%,,,,,
player,201810280ram,gnb,MartBl01,defense,78,,,,,
player,201810280ram,gnb,MartBl01,def_pct,100%,,,,,
player,201810280ram,gnb,MartBl01,special_teams,3,,,,,
player,201810280ram,gnb,MartBl01,st_pct,9%,,,,,
player,201810280ram,gnb,KingKe01,pos,CB,,,,,
player,201810280ram,gnb,KingKe01,offense,0,,,,,
player,201810280ram,gnb,KingKe01,off_pct,0%,,,,,
player,201810280ram,gnb,KingKe01,defense,76,,,,,
player,201810280ram,gnb,KingKe01,def_pct,97%,,,,,
player,201810280ram,gnb,KingKe01,special_teams,14,,,,,
player,201810280ram,gnb,KingKe01,st_pct,41%,,,,,
player,201810280ram,gnb,WhitJe02,pos,FS,,,,,
player,201810280ram,gnb,WhitJe02,offense,0,,,,,
player,201810280ram,gnb,WhitJe02,off_pct,0%,,,,,
player,201810280ram,gnb,WhitJe02,defense,75,,,,,
player,201810280ram,gnb,WhitJe02,def_pct,96%,,,,,
player,201810280ram,gnb,WhitJe02,special_teams,11,,,,,
player,201810280ram,gnb,WhitJe02,st_pct,32%,,,,,
player,201810280ram,gnb,BricKe00,pos,FS,,,,,
player,201810280ram,gnb,BricKe00,offense,0,,,,,
player,201810280ram,gnb,BricKe00,off_pct,0%,,,,,
player,201810280ram,gnb,BricKe00,defense,66,,,,,
player,201810280ram,gnb,BricKe00,def_pct,85%,,,,,
player,201810280ram,gnb,BricKe00,special_teams,8,,,,,
player,201810280ram,gnb,BricKe00,st_pct,24%,,,,,
player,201810280ram,gnb,ClarKe01,pos,NT,,,,,
player,201810280ram,gnb,ClarKe01,offense,0,,,,,
player,201810280ram,gnb,ClarKe01,off_pct,0%,,,,,
player,201810280ram,gnb,ClarKe01,defense,63,,,,,
player,201810280ram,gnb,ClarKe01,def_pct,81%,,,,,
player,201810280ram,gnb,ClarKe01,special_teams,3,,,,,
player,201810280ram,gnb,ClarKe01,st_pct,9%,,,,,
player,201810280ram,gnb,MattCl99,pos,LB,,,,,
player,201810280ram,gnb,MattCl99,offense,0,,,,,
player,201810280ram,gnb,MattCl99,off_pct,0%,,,,,
player,201810280ram,gnb,MattCl99,defense,53,,,,,
player,201810280ram,gnb,MattCl99,def_pct,68%,,,,,
player,201810280ram,gnb,MattCl99,special_teams,0,,,,,
player,201810280ram,gnb,MattCl99,st_pct,0%,,,,,
player,201810280ram,gnb,DaniMi00,pos,DE,,,,,
player,201810280ram,gnb,DaniMi00,offense,0,,,,,
player,201810280ram,gnb,DaniMi00,off_pct,0%,,,,,
player,201810280ram,gnb,DaniMi00,defense,49,,,,,
player,201810280ram,gnb,DaniMi00,def_pct,63%,,,,,
player,201810280ram,gnb,DaniMi00,special_teams,3,,,,,
player,201810280ram,gnb,DaniMi00,st_pct,9%,,,,,
player,201810280ram,gnb,PerrNi00,pos,LB,,,,,
player,201810280ram,gnb,PerrNi00,offense,0,,,,,
player,201810280ram,gnb,PerrNi00,off_pct,0%,,,,,
player,201810280ram,gnb,PerrNi00,defense,41,,,,,
player,201810280ram,gnb,PerrNi00,def_pct,53%,,,,,
player,201810280ram,gnb,PerrNi00,special_teams,0,,,,,
player,201810280ram,gnb,PerrNi00,st_pct,0%,,,,,
player,201810280ram,gnb,LowrDe00,pos,DE,,,,,
player,201810280ram,gnb,LowrDe00,offense,0,,,,,
player,201810280ram,gnb,LowrDe00,off_pct,0%,,,,,
player,201810280ram,gnb,LowrDe00,defense,38,,,,,
player,201810280ram,gnb,LowrDe00,def_pct,49%,,,,,
player,201810280ram,gnb,LowrDe00,special_teams,8,,,,,
player,201810280ram,gnb,LowrDe00,st_pct,24%,,,,,
player,201810280ram,gnb,GilbRe01,pos,LB,,,,,
player,201810280ram,gnb,GilbRe01,offense,0,,,,,
player,201810280ram,gnb,GilbRe01,off_pct,0%,,,,,
player,201810280ram,gnb,GilbRe01,defense,34,,,,,
player,201810280ram,gnb,GilbRe01,def_pct,44%,,,,,
player,201810280ram,gnb,GilbRe01,special_teams,14,,,,,
player,201810280ram,gnb,GilbRe01,st_pct,41%,,,,,
player,201810280ram,gnb,FackKy00,pos,LB,,,,,
player,201810280ram,gnb,FackKy00,offense,0,,,,,
player,201810280ram,gnb,FackKy00,off_pct,0%,,,,,
player,201810280ram,gnb,FackKy00,defense,28,,,,,
player,201810280ram,gnb,FackKy00,def_pct,36%,,,,,
player,201810280ram,gnb,FackKy00,special_teams,29,,,,,
player,201810280ram,gnb,FackKy00,st_pct,85%,,,,,
player,201810280ram,gnb,BurkOr00,pos,LB,,,,,
player,201810280ram,gnb,BurkOr00,offense,0,,,,,
player,201810280ram,gnb,BurkOr00,off_pct,0%,,,,,
player,201810280ram,gnb,BurkOr00,defense,8,,,,,
player,201810280ram,gnb,BurkOr00,def_pct,10%,,,,,
player,201810280ram,gnb,BurkOr00,special_teams,26,,,,,
player,201810280ram,gnb,BurkOr00,st_pct,76%,,,,,
player,201810280ram,gnb,LancTy00,pos,DT,,,,,
player,201810280ram,gnb,LancTy00,offense,0,,,,,
player,201810280ram,gnb,LancTy00,off_pct,0%,,,,,
player,201810280ram,gnb,LancTy00,defense,8,,,,,
player,201810280ram,gnb,LancTy00,def_pct,10%,,,,,
player,201810280ram,gnb,LancTy00,special_teams,0,,,,,
player,201810280ram,gnb,LancTy00,st_pct,0%,,,,,
player,201810280ram,gnb,AdamMo00,pos,NT,,,,,
player,201810280ram,gnb,AdamMo00,offense,0,,,,,
player,201810280ram,gnb,AdamMo00,off_pct,0%,,,,,
player,201810280ram,gnb,AdamMo00,defense,5,,,,,
player,201810280ram,gnb,AdamMo00,def_pct,6%,,,,,
player,201810280ram,gnb,AdamMo00,special_teams,3,,,,,
player,201810280ram,gnb,AdamMo00,st_pct,9%,,,,,
player,201810280ram,gnb,JackJo01,pos,CB,,,,,
player,201810280ram,gnb,JackJo01,offense,0,,,,,
player,201810280ram,gnb,JackJo01,off_pct,0%,,,,,
player,201810280ram,gnb,JackJo01,defense,2,,,,,
player,201810280ram,gnb,JackJo01,def_pct,3%,,,,,
player,201810280ram,gnb,JackJo01,special_teams,18,,,,,
player,201810280ram,gnb,JackJo01,st_pct,53%,,,,,
player,201810280ram,gnb,MorrAn01,pos,LB,,,,,
player,201810280ram,gnb,MorrAn01,offense,0,,,,,
player,201810280ram,gnb,MorrAn01,off_pct,0%,,,,,
player,201810280ram,gnb,MorrAn01,defense,0,,,,,
player,201810280ram,gnb,MorrAn01,def_pct,0%,,,,,
player,201810280ram,gnb,MorrAn01,special_teams,26,,,,,
player,201810280ram,gnb,MorrAn01,st_pct,76%,,,,,
player,201810280ram,gnb,CrawJa01,pos,LB,,,,,
player,201810280ram,gnb,CrawJa01,offense,0,,,,,
player,201810280ram,gnb,CrawJa01,off_pct,0%,,,,,
player,201810280ram,gnb,CrawJa01,defense,0,,,,,
player,201810280ram,gnb,CrawJa01,def_pct,0%,,,,,
player,201810280ram,gnb,CrawJa01,special_teams,26,,,,,
player,201810280ram,gnb,CrawJa01,st_pct,76%,,,,,
player,201810280ram,gnb,JoneJo06,pos,SS,,,,,
player,201810280ram,gnb,JoneJo06,offense,0,,,,,
player,201810280ram,gnb,JoneJo06,off_pct,0%,,,,,
player,201810280ram,gnb,JoneJo06,defense,0,,,,,
player,201810280ram,gnb,JoneJo06,def_pct,0%,,,,,
player,201810280ram,gnb,JoneJo06,special_teams,24,,,,,
player,201810280ram,gnb,JoneJo06,st_pct,71%,,,,,
player,201810280ram,gnb,GreeRa02,pos,FS,,,,,
player,201810280ram,gnb,GreeRa02,offense,0,,,,,
player,201810280ram,gnb,GreeRa02,off_pct,0%,,,,,
player,201810280ram,gnb,GreeRa02,defense,0,,,,,
player,201810280ram,gnb,GreeRa02,def_pct,0%,,,,,
player,201810280ram,gnb,GreeRa02,special_teams,20,,,,,
player,201810280ram,gnb,GreeRa02,st_pct,59%,,,,,
player,201810280ram,gnb,ScotJK00,pos,P,,,,,
player,201810280ram,gnb,ScotJK00,offense,0,,,,,
player,201810280ram,gnb,ScotJK00,off_pct,0%,,,,,
player,201810280ram,gnb,ScotJK00,defense,0,,,,,
player,201810280ram,gnb,ScotJK00,def_pct,0%,,,,,
player,201810280ram,gnb,ScotJK00,special_teams,11,,,,,
player,201810280ram,gnb,ScotJK00,st_pct,32%,,,,,
player,201810280ram,gnb,PatrLu00,pos,G,,,,,
player,201810280ram,gnb,PatrLu00,offense,0,,,,,
player,201810280ram,gnb,PatrLu00,off_pct,0%,,,,,
player,201810280ram,gnb,PatrLu00,defense,0,,,,,
player,201810280ram,gnb,PatrLu00,def_pct,0%,,,,,
player,201810280ram,gnb,PatrLu00,special_teams,11,,,,,
player,201810280ram,gnb,PatrLu00,st_pct,32%,,,,,
player,201810280ram,gnb,CrosMa20,pos,K,,,,,
player,201810280ram,gnb,CrosMa20,offense,0,,,,,
player,201810280ram,gnb,CrosMa20,off_pct,0%,,,,,
player,201810280ram,gnb,CrosMa20,defense,0,,,,,
player,201810280ram,gnb,CrosMa20,def_pct,0%,,,,,
player,201810280ram,gnb,CrosMa20,special_teams,11,,,,,
player,201810280ram,gnb,CrosMa20,st_pct,32%,,,,,
player,201810280ram,gnb,BradHu00,pos,LS,,,,,
player,201810280ram,gnb,BradHu00,offense,0,,,,,
player,201810280ram,gnb,BradHu00,off_pct,0%,,,,,
player,201810280ram,gnb,BradHu00,defense,0,,,,,
player,201810280ram,gnb,BradHu00,def_pct,0%,,,,,
player,201810280ram,gnb,BradHu00,special_teams,10,,,,,
player,201810280ram,gnb,BradHu00,st_pct,29%,,,,,
player,201810280ram,gnb,SpriJa00,pos,T,,,,,
player,201810280ram,gnb,SpriJa00,offense,0,,,,,
player,201810280ram,gnb,SpriJa00,off_pct,0%,,,,,
player,201810280ram,gnb,SpriJa00,defense,0,,,,,
player,201810280ram,gnb,SpriJa00,def_pct,0%,,,,,
player,201810280ram,gnb,SpriJa00,special_teams,5,,,,,
player,201810280ram,gnb,SpriJa00,st_pct,15%,,,,,
