game,2018,7,20181021,201810210mia,det,"Detroit Lions",32,mia,"Miami Dolphins",21
player,201810210mia,det,ReevJa00,st_pct,56%,,,,,
player,201810210mia,det,SheaDe00,pos,CB,,,,,
player,201810210mia,det,SheaDe00,offense,0,,,,,
player,201810210mia,det,SheaDe00,off_pct,0%,,,,,
player,201810210mia,det,SheaDe00,defense,5,,,,,
player,201810210mia,det,SheaDe00,def_pct,9%,,,,,
player,201810210mia,det,SheaDe00,special_teams,16,,,,,
player,201810210mia,det,SheaDe00,st_pct,59%,,,,,
player,201810210mia,det,HaroEl00,pos,LB,,,,,
player,201810210mia,det,HaroEl00,offense,0,,,,,
player,201810210mia,det,HaroEl00,off_pct,0%,,,,,
player,201810210mia,det,HaroEl00,defense,1,,,,,
player,201810210mia,det,HaroEl00,def_pct,2%,,,,,
player,201810210mia,det,HaroEl00,special_teams,3,,,,,
player,201810210mia,det,HaroEl00,st_pct,11%,,,,,
player,201810210mia,det,KillMi00,pos,FS,,,,,
player,201810210mia,det,KillMi00,offense,0,,,,,
player,201810210mia,det,KillMi00,off_pct,0%,,,,,
player,201810210mia,det,KillMi00,defense,0,,,,,
player,201810210mia,det,KillMi00,def_pct,0%,,,,,
player,201810210mia,det,KillMi00,special_teams,20,,,,,
player,201810210mia,det,KillMi00,st_pct,74%,,,,,
player,201810210mia,det,BateTr00,pos,LB,,,,,
player,201810210mia,det,BateTr00,offense,0,,,,,
player,201810210mia,det,BateTr00,off_pct,0%,,,,,
player,201810210mia,det,BateTr00,defense,0,,,,,
player,201810210mia,det,BateTr00,def_pct,0%,,,,,
player,201810210mia,det,BateTr00,special_teams,16,,,,,
player,201810210mia,det,BateTr00,st_pct,59%,,,,,
player,201810210mia,det,WashCh01,pos,FS,,,,,
player,201810210mia,det,WashCh01,offense,0,,,,,
player,201810210mia,det,WashCh01,off_pct,0%,,,,,
player,201810210mia,det,WashCh01,defense,0,,,,,
player,201810210mia,det,WashCh01,def_pct,0%,,,,,
player,201810210mia,det,WashCh01,special_teams,16,,,,,
player,201810210mia,det,WashCh01,st_pct,59%,,,,,
player,201810210mia,det,MartSa01,pos,P,,,,,
player,201810210mia,det,MartSa01,offense,0,,,,,
player,201810210mia,det,MartSa01,off_pct,0%,,,,,
player,201810210mia,det,MartSa01,defense,0,,,,,
player,201810210mia,det,MartSa01,def_pct,0%,,,,,
player,201810210mia,det,MartSa01,special_teams,15,,,,,
player,201810210mia,det,MartSa01,st_pct,56%,,,,,
player,201810210mia,det,LeBlCr01,pos,CB,,,,,
player,201810210mia,det,LeBlCr01,offense,0,,,,,
player,201810210mia,det,LeBlCr01,off_pct,0%,,,,,
player,201810210mia,det,LeBlCr01,defense,0,,,,,
player,201810210mia,det,LeBlCr01,def_pct,0%,,,,,
player,201810210mia,det,LeBlCr01,special_teams,11,,,,,
player,201810210mia,det,LeBlCr01,st_pct,41%,,,,,
player,201810210mia,det,MuhlDo20,pos,LS,,,,,
player,201810210mia,det,MuhlDo20,offense,0,,,,,
player,201810210mia,det,MuhlDo20,off_pct,0%,,,,,
player,201810210mia,det,MuhlDo20,defense,0,,,,,
player,201810210mia,det,MuhlDo20,def_pct,0%,,,,,
player,201810210mia,det,MuhlDo20,special_teams,7,,,,,
player,201810210mia,det,MuhlDo20,st_pct,26%,,,,,
player,201810210mia,det,PratMa20,pos,K,,,,,
player,201810210mia,det,PratMa20,offense,0,,,,,
player,201810210mia,det,PratMa20,off_pct,0%,,,,,
player,201810210mia,det,PratMa20,defense,0,,,,,
player,201810210mia,det,PratMa20,def_pct,0%,,,,,
player,201810210mia,det,PratMa20,special_teams,6,,,,,
player,201810210mia,det,PratMa20,st_pct,22%,,,,,
