game,2018,10,20181111,201811110kan,crd,"Arizona Cardinals",14,kan,"Kansas City Chiefs",26
player,201811110kan,crd,GuntRo00,defense,46,,,,,
player,201811110kan,crd,GuntRo00,def_pct,78%,,,,,
player,201811110kan,crd,GuntRo00,special_teams,1,,,,,
player,201811110kan,crd,GuntRo00,st_pct,4%,,,,,
player,201811110kan,crd,PeteCo00,pos,DT,,,,,
player,201811110kan,crd,PeteCo00,offense,0,,,,,
player,201811110kan,crd,PeteCo00,off_pct,0%,,,,,
player,201811110kan,crd,PeteCo00,defense,43,,,,,
player,201811110kan,crd,PeteCo00,def_pct,73%,,,,,
player,201811110kan,crd,PeteCo00,special_teams,6,,,,,
player,201811110kan,crd,PeteCo00,st_pct,24%,,,,,
player,201811110kan,crd,GoldMa00,pos,DE,,,,,
player,201811110kan,crd,GoldMa00,offense,0,,,,,
player,201811110kan,crd,GoldMa00,off_pct,0%,,,,,
player,201811110kan,crd,GoldMa00,defense,37,,,,,
player,201811110kan,crd,GoldMa00,def_pct,63%,,,,,
player,201811110kan,crd,GoldMa00,special_teams,0,,,,,
player,201811110kan,crd,GoldMa00,st_pct,0%,,,,,
player,201811110kan,crd,PierOl00,pos,DT,,,,,
player,201811110kan,crd,PierOl00,offense,0,,,,,
player,201811110kan,crd,PierOl00,off_pct,0%,,,,,
player,201811110kan,crd,PierOl00,defense,23,,,,,
player,201811110kan,crd,PierOl00,def_pct,39%,,,,,
player,201811110kan,crd,PierOl00,special_teams,4,,,,,
player,201811110kan,crd,PierOl00,st_pct,16%,,,,,
player,201811110kan,crd,MayoBe00,pos,DE,,,,,
player,201811110kan,crd,MayoBe00,offense,0,,,,,
player,201811110kan,crd,MayoBe00,off_pct,0%,,,,,
player,201811110kan,crd,MayoBe00,defense,22,,,,,
player,201811110kan,crd,MayoBe00,def_pct,37%,,,,,
player,201811110kan,crd,MayoBe00,special_teams,0,,,,,
player,201811110kan,crd,MayoBe00,st_pct,0%,,,,,
player,201811110kan,crd,BucaDe00,pos,LB,,,,,
player,201811110kan,crd,BucaDe00,offense,0,,,,,
player,201811110kan,crd,BucaDe00,off_pct,0%,,,,,
player,201811110kan,crd,BucaDe00,defense,10,,,,,
player,201811110kan,crd,BucaDe00,def_pct,17%,,,,,
player,201811110kan,crd,BucaDe00,special_teams,19,,,,,
player,201811110kan,crd,BucaDe00,st_pct,76%,,,,,
player,201811110kan,crd,MoorZa00,pos,DE,,,,,
player,201811110kan,crd,MoorZa00,offense,0,,,,,
player,201811110kan,crd,MoorZa00,off_pct,0%,,,,,
player,201811110kan,crd,MoorZa00,defense,9,,,,,
player,201811110kan,crd,MoorZa00,def_pct,15%,,,,,
player,201811110kan,crd,MoorZa00,special_teams,4,,,,,
player,201811110kan,crd,MoorZa00,st_pct,16%,,,,,
player,201811110kan,crd,TaylJa01,pos,CB,,,,,
player,201811110kan,crd,TaylJa01,offense,0,,,,,
player,201811110kan,crd,TaylJa01,off_pct,0%,,,,,
player,201811110kan,crd,TaylJa01,defense,3,,,,,
player,201811110kan,crd,TaylJa01,def_pct,5%,,,,,
player,201811110kan,crd,TaylJa01,special_teams,8,,,,,
player,201811110kan,crd,TaylJa01,st_pct,32%,,,,,
player,201811110kan,crd,WalkJo01,pos,LB,,,,,
player,201811110kan,crd,WalkJo01,offense,0,,,,,
player,201811110kan,crd,WalkJo01,off_pct,0%,,,,,
player,201811110kan,crd,WalkJo01,defense,0,,,,,
player,201811110kan,crd,WalkJo01,def_pct,0%,,,,,
player,201811110kan,crd,WalkJo01,special_teams,23,,,,,
player,201811110kan,crd,WalkJo01,st_pct,92%,,,,,
player,201811110kan,crd,GardDe01,pos,LB,,,,,
player,201811110kan,crd,GardDe01,offense,0,,,,,
player,201811110kan,crd,GardDe01,off_pct,0%,,,,,
player,201811110kan,crd,GardDe01,defense,0,,,,,
player,201811110kan,crd,GardDe01,def_pct,0%,,,,,
player,201811110kan,crd,GardDe01,special_teams,23,,,,,
player,201811110kan,crd,GardDe01,st_pct,92%,,,,,
player,201811110kan,crd,FordRu00,pos,SS,,,,,
player,201811110kan,crd,FordRu00,offense,0,,,,,
player,201811110kan,crd,FordRu00,off_pct,0%,,,,,
player,201811110kan,crd,FordRu00,defense,0,,,,,
player,201811110kan,crd,FordRu00,def_pct,0%,,,,,
player,201811110kan,crd,FordRu00,special_teams,19,,,,,
player,201811110kan,crd,FordRu00,st_pct,76%,,,,,
player,201811110kan,crd,HodgGe00,pos,LB,,,,,
player,201811110kan,crd,HodgGe00,offense,0,,,,,
player,201811110kan,crd,HodgGe00,off_pct,0%,,,,,
player,201811110kan,crd,HodgGe00,defense,0,,,,,
player,201811110kan,crd,HodgGe00,def_pct,0%,,,,,
player,201811110kan,crd,HodgGe00,special_teams,19,,,,,
player,201811110kan,crd,HodgGe00,st_pct,76%,,,,,
player,201811110kan,crd,TurnZe00,pos,LB,,,,,
player,201811110kan,crd,TurnZe00,offense,0,,,,,
player,201811110kan,crd,TurnZe00,off_pct,0%,,,,,
player,201811110kan,crd,TurnZe00,defense,0,,,,,
player,201811110kan,crd,TurnZe00,def_pct,0%,,,,,
player,201811110kan,crd,TurnZe00,special_teams,19,,,,,
player,201811110kan,crd,TurnZe00,st_pct,76%,,,,,
player,201811110kan,crd,WillBr07,pos,CB,,,,,
player,201811110kan,crd,WillBr07,offense,0,,,,,
player,201811110kan,crd,WillBr07,off_pct,0%,,,,,
player,201811110kan,crd,WillBr07,defense,0,,,,,
player,201811110kan,crd,WillBr07,def_pct,0%,,,,,
player,201811110kan,crd,WillBr07,special_teams,14,,,,,
player,201811110kan,crd,WillBr07,st_pct,56%,,,,,
player,201811110kan,crd,BrewAa00,pos,LS,,,,,
player,201811110kan,crd,BrewAa00,offense,0,,,,,
player,201811110kan,crd,BrewAa00,off_pct,0%,,,,,
player,201811110kan,crd,BrewAa00,defense,0,,,,,
player,201811110kan,crd,BrewAa00,def_pct,0%,,,,,
player,201811110kan,crd,BrewAa00,special_teams,7,,,,,
player,201811110kan,crd,BrewAa00,st_pct,28%,,,,,
player,201811110kan,crd,LeexAn20,pos,P,,,,,
player,201811110kan,crd,LeexAn20,offense,0,,,,,
player,201811110kan,crd,LeexAn20,off_pct,0%,,,,,
player,201811110kan,crd,LeexAn20,defense,0,,,,,
player,201811110kan,crd,LeexAn20,def_pct,0%,,,,,
player,201811110kan,crd,LeexAn20,special_teams,7,,,,,
player,201811110kan,crd,LeexAn20,st_pct,28%,,,,,
player,201811110kan,crd,dawsophi01,pos,K,,,,,
player,201811110kan,crd,dawsophi01,offense,0,,,,,
player,201811110kan,crd,dawsophi01,off_pct,0%,,,,,
player,201811110kan,crd,dawsophi01,defense,0,,,,,
player,201811110kan,crd,dawsophi01,def_pct,0%,,,,,
player,201811110kan,crd,dawsophi01,special_teams,5,,,,,
player,201811110kan,crd,dawsophi01,st_pct,20%,,,,,
player,201811110kan,crd,MunyDa00,pos,C,,,,,
player,201811110kan,crd,MunyDa00,offense,0,,,,,
player,201811110kan,crd,MunyDa00,off_pct,0%,,,,,
player,201811110kan,crd,MunyDa00,defense,0,,,,,
player,201811110kan,crd,MunyDa00,def_pct,0%,,,,,
player,201811110kan,crd,MunyDa00,special_teams,2,,,,,
player,201811110kan,crd,MunyDa00,st_pct,8%,,,,,
