game,2018,7,20181021,201810210tam,cle,"Cleveland Browns",23,tam,"Tampa Bay Buccaneers",26
player,201810210tam,cle,OgbaEm00,off_pct,0%,,,,,
player,201810210tam,cle,OgbaEm00,defense,88,,,,,
player,201810210tam,cle,OgbaEm00,def_pct,93%,,,,,
player,201810210tam,cle,OgbaEm00,special_teams,10,,,,,
player,201810210tam,cle,OgbaEm00,st_pct,30%,,,,,
player,201810210tam,cle,OgunLa00,pos,DT,,,,,
player,201810210tam,cle,OgunLa00,offense,0,,,,,
player,201810210tam,cle,OgunLa00,off_pct,0%,,,,,
player,201810210tam,cle,OgunLa00,defense,85,,,,,
player,201810210tam,cle,OgunLa00,def_pct,89%,,,,,
player,201810210tam,cle,OgunLa00,special_teams,7,,,,,
player,201810210tam,cle,OgunLa00,st_pct,21%,,,,,
player,201810210tam,cle,GarrMy00,pos,DE,,,,,
player,201810210tam,cle,GarrMy00,offense,0,,,,,
player,201810210tam,cle,GarrMy00,off_pct,0%,,,,,
player,201810210tam,cle,GarrMy00,defense,84,,,,,
player,201810210tam,cle,GarrMy00,def_pct,88%,,,,,
player,201810210tam,cle,GarrMy00,special_teams,7,,,,,
player,201810210tam,cle,GarrMy00,st_pct,21%,,,,,
player,201810210tam,cle,AverGe00,pos,LB,,,,,
player,201810210tam,cle,AverGe00,offense,0,,,,,
player,201810210tam,cle,AverGe00,off_pct,0%,,,,,
player,201810210tam,cle,AverGe00,defense,74,,,,,
player,201810210tam,cle,AverGe00,def_pct,78%,,,,,
player,201810210tam,cle,AverGe00,special_teams,7,,,,,
player,201810210tam,cle,AverGe00,st_pct,21%,,,,,
player,201810210tam,cle,CarrTr00,pos,CB,,,,,
player,201810210tam,cle,CarrTr00,offense,0,,,,,
player,201810210tam,cle,CarrTr00,off_pct,0%,,,,,
player,201810210tam,cle,CarrTr00,defense,70,,,,,
player,201810210tam,cle,CarrTr00,def_pct,74%,,,,,
player,201810210tam,cle,CarrTr00,special_teams,8,,,,,
player,201810210tam,cle,CarrTr00,st_pct,24%,,,,,
player,201810210tam,cle,PeppJa00,pos,SS,,,,,
player,201810210tam,cle,PeppJa00,offense,0,,,,,
player,201810210tam,cle,PeppJa00,off_pct,0%,,,,,
player,201810210tam,cle,PeppJa00,defense,66,,,,,
player,201810210tam,cle,PeppJa00,def_pct,69%,,,,,
player,201810210tam,cle,PeppJa00,special_teams,26,,,,,
player,201810210tam,cle,PeppJa00,st_pct,79%,,,,,
player,201810210tam,cle,ColeTr01,pos,DT,,,,,
player,201810210tam,cle,ColeTr01,offense,0,,,,,
player,201810210tam,cle,ColeTr01,off_pct,0%,,,,,
player,201810210tam,cle,ColeTr01,defense,42,,,,,
player,201810210tam,cle,ColeTr01,def_pct,44%,,,,,
player,201810210tam,cle,ColeTr01,special_teams,6,,,,,
player,201810210tam,cle,ColeTr01,st_pct,18%,,,,,
player,201810210tam,cle,KindDe00,pos,SS,,,,,
player,201810210tam,cle,KindDe00,offense,0,,,,,
player,201810210tam,cle,KindDe00,off_pct,0%,,,,,
player,201810210tam,cle,KindDe00,defense,34,,,,,
player,201810210tam,cle,KindDe00,def_pct,36%,,,,,
player,201810210tam,cle,KindDe00,special_teams,21,,,,,
player,201810210tam,cle,KindDe00,st_pct,64%,,,,,
player,201810210tam,cle,PricBr00,pos,DT,,,,,
player,201810210tam,cle,PricBr00,offense,0,,,,,
player,201810210tam,cle,PricBr00,off_pct,0%,,,,,
player,201810210tam,cle,PricBr00,defense,15,,,,,
player,201810210tam,cle,PricBr00,def_pct,16%,,,,,
player,201810210tam,cle,PricBr00,special_teams,0,,,,,
player,201810210tam,cle,PricBr00,st_pct,0%,,,,,
player,201810210tam,cle,SmitCh03,pos,DE,,,,,
player,201810210tam,cle,SmitCh03,offense,0,,,,,
player,201810210tam,cle,SmitCh03,off_pct,0%,,,,,
player,201810210tam,cle,SmitCh03,defense,12,,,,,
player,201810210tam,cle,SmitCh03,def_pct,13%,,,,,
player,201810210tam,cle,SmitCh03,special_teams,0,,,,,
player,201810210tam,cle,SmitCh03,st_pct,0%,,,,,
player,201810210tam,cle,ZettAn00,pos,DT,,,,,
player,201810210tam,cle,ZettAn00,offense,0,,,,,
player,201810210tam,cle,ZettAn00,off_pct,0%,,,,,
player,201810210tam,cle,ZettAn00,defense,6,,,,,
player,201810210tam,cle,ZettAn00,def_pct,6%,,,,,
player,201810210tam,cle,ZettAn00,special_teams,0,,,,,
player,201810210tam,cle,ZettAn00,st_pct,0%,,,,,
player,201810210tam,cle,HineDJ00,pos,LB,,,,,
player,201810210tam,cle,HineDJ00,offense,0,,,,,
player,201810210tam,cle,HineDJ00,off_pct,0%,,,,,
player,201810210tam,cle,HineDJ00,defense,0,,,,,
player,201810210tam,cle,HineDJ00,def_pct,0%,,,,,
player,201810210tam,cle,HineDJ00,special_teams,23,,,,,
player,201810210tam,cle,HineDJ00,st_pct,70%,,,,,
player,201810210tam,cle,RiceDe00,pos,CB,,,,,
player,201810210tam,cle,RiceDe00,offense,0,,,,,
player,201810210tam,cle,RiceDe00,off_pct,0%,,,,,
player,201810210tam,cle,RiceDe00,defense,0,,,,,
player,201810210tam,cle,RiceDe00,def_pct,0%,,,,,
player,201810210tam,cle,RiceDe00,special_teams,23,,,,,
player,201810210tam,cle,RiceDe00,st_pct,70%,,,,,
player,201810210tam,cle,ThomTa01,pos,CB,,,,,
player,201810210tam,cle,ThomTa01,offense,0,,,,,
player,201810210tam,cle,ThomTa01,off_pct,0%,,,,,
player,201810210tam,cle,ThomTa01,defense,0,,,,,
player,201810210tam,cle,ThomTa01,def_pct,0%,,,,,
player,201810210tam,cle,ThomTa01,special_teams,23,,,,,
player,201810210tam,cle,ThomTa01,st_pct,70%,,,,,
player,201810210tam,cle,VallTa00,pos,LB,,,,,
player,201810210tam,cle,VallTa00,offense,0,,,,,
player,201810210tam,cle,VallTa00,off_pct,0%,,,,,
player,201810210tam,cle,VallTa00,defense,0,,,,,
player,201810210tam,cle,VallTa00,def_pct,0%,,,,,
player,201810210tam,cle,VallTa00,special_teams,23,,,,,
player,201810210tam,cle,VallTa00,st_pct,70%,,,,,
player,201810210tam,cle,DevaSe00,pos,TE,,,,,
player,201810210tam,cle,DevaSe00,offense,0,,,,,
player,201810210tam,cle,DevaSe00,off_pct,0%,,,,,
player,201810210tam,cle,DevaSe00,defense,0,,,,,
player,201810210tam,cle,DevaSe00,def_pct,0%,,,,,
player,201810210tam,cle,DevaSe00,special_teams,19,,,,,
player,201810210tam,cle,DevaSe00,st_pct,58%,,,,,
player,201810210tam,cle,HillDo00,pos,RB,,,,,
player,201810210tam,cle,HillDo00,offense,0,,,,,
player,201810210tam,cle,HillDo00,off_pct,0%,,,,,
player,201810210tam,cle,HillDo00,defense,0,,,,,
player,201810210tam,cle,HillDo00,def_pct,0%,,,,,
player,201810210tam,cle,HillDo00,special_teams,13,,,,,
player,201810210tam,cle,HillDo00,st_pct,39%,,,,,
player,201810210tam,cle,HughCh01,pos,LS,,,,,
player,201810210tam,cle,HughCh01,offense,0,,,,,
player,201810210tam,cle,HughCh01,off_pct,0%,,,,,
player,201810210tam,cle,HughCh01,defense,0,,,,,
player,201810210tam,cle,HughCh01,def_pct,0%,,,,,
player,201810210tam,cle,HughCh01,special_teams,12,,,,,
player,201810210tam,cle,HughCh01,st_pct,36%,,,,,
player,201810210tam,cle,ColqBr00,pos,P,,,,,
player,201810210tam,cle,ColqBr00,offense,0,,,,,
player,201810210tam,cle,ColqBr00,off_pct,0%,,,,,
player,201810210tam,cle,ColqBr00,defense,0,,,,,
player,201810210tam,cle,ColqBr00,def_pct,0%,,,,,
player,201810210tam,cle,ColqBr00,special_teams,12,,,,,
player,201810210tam,cle,ColqBr00,st_pct,36%,,,,,
player,201810210tam,cle,WoodXa01,pos,LB,,,,,
player,201810210tam,cle,WoodXa01,offense,0,,,,,
player,201810210tam,cle,WoodXa01,off_pct,0%,,,,,
player,201810210tam,cle,WoodXa01,defense,0,,,,,
player,201810210tam,cle,WoodXa01,def_pct,0%,,,,,
player,201810210tam,cle,WoodXa01,special_teams,7,,,,,
player,201810210tam,cle,WoodXa01,st_pct,21%,,,,,
player,201810210tam,cle,JoseGr00,pos,K,,,,,
player,201810210tam,cle,JoseGr00,offense,0,,,,,
player,201810210tam,cle,JoseGr00,off_pct,0%,,,,,
player,201810210tam,cle,JoseGr00,defense,0,,,,,
player,201810210tam,cle,JoseGr00,def_pct,0%,,,,,
player,201810210tam,cle,JoseGr00,special_teams,7,,,,,
player,201810210tam,cle,JoseGr00,st_pct,21%,,,,,
player,201810210tam,cle,RobiGr01,pos,T,,,,,
player,201810210tam,cle,RobiGr01,offense,0,,,,,
player,201810210tam,cle,RobiGr01,off_pct,0%,,,,,
player,201810210tam,cle,RobiGr01,defense,0,,,,,
player,201810210tam,cle,RobiGr01,def_pct,0%,,,,,
player,201810210tam,cle,RobiGr01,special_teams,3,,,,,
player,201810210tam,cle,RobiGr01,st_pct,9%,,,,,
