game,2014,3,20140921,201409210nyg,htx,"Houston Texans",17,nyg,"New York Giants",30
player,201409210nyg,htx,GrifRy00,special_teams,10,,,,,
player,201409210nyg,htx,GrifRy00,st_pct,32%,,,,,
player,201409210nyg,htx,LechSh20,pos,P,,,,,
player,201409210nyg,htx,LechSh20,offense,0,,,,,
player,201409210nyg,htx,LechSh20,off_pct,0%,,,,,
player,201409210nyg,htx,LechSh20,defense,0,,,,,
player,201409210nyg,htx,LechSh20,def_pct,0%,,,,,
player,201409210nyg,htx,LechSh20,special_teams,9,,,,,
player,201409210nyg,htx,LechSh20,st_pct,29%,,,,,
player,201409210nyg,htx,WeekJo00,pos,LS,,,,,
player,201409210nyg,htx,WeekJo00,offense,0,,,,,
player,201409210nyg,htx,WeekJo00,off_pct,0%,,,,,
player,201409210nyg,htx,WeekJo00,defense,0,,,,,
player,201409210nyg,htx,WeekJo00,def_pct,0%,,,,,
player,201409210nyg,htx,WeekJo00,special_teams,9,,,,,
player,201409210nyg,htx,WeekJo00,st_pct,29%,,,,,
player,201409210nyg,htx,BullRa00,pos,K,,,,,
player,201409210nyg,htx,BullRa00,offense,0,,,,,
player,201409210nyg,htx,BullRa00,off_pct,0%,,,,,
player,201409210nyg,htx,BullRa00,defense,0,,,,,
player,201409210nyg,htx,BullRa00,def_pct,0%,,,,,
player,201409210nyg,htx,BullRa00,special_teams,7,,,,,
player,201409210nyg,htx,BullRa00,st_pct,23%,,,,,
