game,2013,16,20131222,201312220gnb,pit,"Pittsburgh Steelers",38,gnb,"Green Bay Packers",31
player,201312220gnb,pit,ArnfBr00,off_pct,0%,,,,,
player,201312220gnb,pit,ArnfBr00,defense,0,,,,,
player,201312220gnb,pit,ArnfBr00,def_pct,0%,,,,,
player,201312220gnb,pit,ArnfBr00,special_teams,9,,,,,
player,201312220gnb,pit,ArnfBr00,st_pct,24%,,,,,
player,201312220gnb,pit,WhimGu20,pos,G,,,,,
player,201312220gnb,pit,WhimGu20,offense,0,,,,,
player,201312220gnb,pit,WhimGu20,off_pct,0%,,,,,
player,201312220gnb,pit,WhimGu20,defense,0,,,,,
player,201312220gnb,pit,WhimGu20,def_pct,0%,,,,,
player,201312220gnb,pit,WhimGu20,special_teams,6,,,,,
player,201312220gnb,pit,WhimGu20,st_pct,16%,,,,,
