game,2017,14,20171210,201712100sdg,was,"Washington Redskins",13,sdg,"Los Angeles Chargers",30
player,201712100sdg,was,SundNi00,def_pct,0%,,,,,
player,201712100sdg,was,SundNi00,special_teams,10,,,,,
player,201712100sdg,was,SundNi00,st_pct,32%,,,,,
player,201712100sdg,was,RoseNi00,pos,K,,,,,
player,201712100sdg,was,RoseNi00,offense,0,,,,,
player,201712100sdg,was,RoseNi00,off_pct,0%,,,,,
player,201712100sdg,was,RoseNi00,defense,0,,,,,
player,201712100sdg,was,RoseNi00,def_pct,0%,,,,,
player,201712100sdg,was,RoseNi00,special_teams,5,,,,,
player,201712100sdg,was,RoseNi00,st_pct,16%,,,,,
player,201712100sdg,was,MarsBy01,pos,RB,,,,,
player,201712100sdg,was,MarsBy01,offense,0,,,,,
player,201712100sdg,was,MarsBy01,off_pct,0%,,,,,
player,201712100sdg,was,MarsBy01,defense,0,,,,,
player,201712100sdg,was,MarsBy01,def_pct,0%,,,,,
player,201712100sdg,was,MarsBy01,special_teams,3,,,,,
player,201712100sdg,was,MarsBy01,st_pct,10%,,,,,
player,201712100sdg,was,RhanDe00,pos,C,,,,,
player,201712100sdg,was,RhanDe00,offense,0,,,,,
player,201712100sdg,was,RhanDe00,off_pct,0%,,,,,
player,201712100sdg,was,RhanDe00,defense,0,,,,,
player,201712100sdg,was,RhanDe00,def_pct,0%,,,,,
player,201712100sdg,was,RhanDe00,special_teams,2,,,,,
player,201712100sdg,was,RhanDe00,st_pct,6%,,,,,
player,201712100sdg,was,HallDe99,pos,FS,,,,,
player,201712100sdg,was,HallDe99,offense,0,,,,,
player,201712100sdg,was,HallDe99,off_pct,0%,,,,,
player,201712100sdg,was,HallDe99,defense,0,,,,,
player,201712100sdg,was,HallDe99,def_pct,0%,,,,,
player,201712100sdg,was,HallDe99,special_teams,1,,,,,
player,201712100sdg,was,HallDe99,st_pct,3%,,,,,
