game,2017,6,20171015,201710150htx,cle,"Cleveland Browns",17,htx,"Houston Texans",33
player,201710150htx,cle,HughCh01,defense,0,,,,,
player,201710150htx,cle,HughCh01,def_pct,0%,,,,,
player,201710150htx,cle,HughCh01,special_teams,10,,,,,
player,201710150htx,cle,HughCh01,st_pct,30%,,,,,
player,201710150htx,cle,GonzZa00,pos,K,,,,,
player,201710150htx,cle,GonzZa00,offense,0,,,,,
player,201710150htx,cle,GonzZa00,off_pct,0%,,,,,
player,201710150htx,cle,GonzZa00,defense,0,,,,,
player,201710150htx,cle,GonzZa00,def_pct,0%,,,,,
player,201710150htx,cle,GonzZa00,special_teams,7,,,,,
player,201710150htx,cle,GonzZa00,st_pct,21%,,,,,
player,201710150htx,cle,ReitAu00,pos,C,,,,,
player,201710150htx,cle,ReitAu00,offense,0,,,,,
player,201710150htx,cle,ReitAu00,off_pct,0%,,,,,
player,201710150htx,cle,ReitAu00,defense,0,,,,,
player,201710150htx,cle,ReitAu00,def_pct,0%,,,,,
player,201710150htx,cle,ReitAu00,special_teams,3,,,,,
player,201710150htx,cle,ReitAu00,st_pct,9%,,,,,
