game,2017,8,20171029,201710290phi,sfo,"San Francisco 49ers",10,phi,"Philadelphia Eagles",33
player,201710290phi,sfo,MostRa00,def_pct,0%,,,,,
player,201710290phi,sfo,MostRa00,special_teams,24,,,,,
player,201710290phi,sfo,MostRa00,st_pct,75%,,,,,
player,201710290phi,sfo,PiniBr00,pos,P,,,,,
player,201710290phi,sfo,PiniBr00,offense,0,,,,,
player,201710290phi,sfo,PiniBr00,off_pct,0%,,,,,
player,201710290phi,sfo,PiniBr00,defense,0,,,,,
player,201710290phi,sfo,PiniBr00,def_pct,0%,,,,,
player,201710290phi,sfo,PiniBr00,special_teams,14,,,,,
player,201710290phi,sfo,PiniBr00,st_pct,44%,,,,,
player,201710290phi,sfo,NelsKy00,pos,LS,,,,,
player,201710290phi,sfo,NelsKy00,offense,0,,,,,
player,201710290phi,sfo,NelsKy00,off_pct,0%,,,,,
player,201710290phi,sfo,NelsKy00,defense,0,,,,,
player,201710290phi,sfo,NelsKy00,def_pct,0%,,,,,
player,201710290phi,sfo,NelsKy00,special_teams,11,,,,,
player,201710290phi,sfo,NelsKy00,st_pct,34%,,,,,
player,201710290phi,sfo,gouldrob01,pos,K,,,,,
player,201710290phi,sfo,gouldrob01,offense,0,,,,,
player,201710290phi,sfo,gouldrob01,off_pct,0%,,,,,
player,201710290phi,sfo,gouldrob01,defense,0,,,,,
player,201710290phi,sfo,gouldrob01,def_pct,0%,,,,,
player,201710290phi,sfo,gouldrob01,special_teams,3,,,,,
player,201710290phi,sfo,gouldrob01,st_pct,9%,,,,,
