game,2017,5,20171008,201710080nyg,sdg,"Los Angeles Chargers",27,nyg,"New York Giants",22
player,201710080nyg,sdg,OnwuJa00,offense,0,,,,,
player,201710080nyg,sdg,OnwuJa00,off_pct,0%,,,,,
player,201710080nyg,sdg,OnwuJa00,defense,0,,,,,
player,201710080nyg,sdg,OnwuJa00,def_pct,0%,,,,,
player,201710080nyg,sdg,OnwuJa00,special_teams,25,,,,,
player,201710080nyg,sdg,OnwuJa00,st_pct,78%,,,,,
player,201710080nyg,sdg,DzubNi00,pos,LB,,,,,
player,201710080nyg,sdg,DzubNi00,offense,0,,,,,
player,201710080nyg,sdg,DzubNi00,off_pct,0%,,,,,
player,201710080nyg,sdg,DzubNi00,defense,0,,,,,
player,201710080nyg,sdg,DzubNi00,def_pct,0%,,,,,
player,201710080nyg,sdg,DzubNi00,special_teams,17,,,,,
player,201710080nyg,sdg,DzubNi00,st_pct,53%,,,,,
player,201710080nyg,sdg,WillAn00,pos,RB,,,,,
player,201710080nyg,sdg,WillAn00,offense,0,,,,,
player,201710080nyg,sdg,WillAn00,off_pct,0%,,,,,
player,201710080nyg,sdg,WillAn00,defense,0,,,,,
player,201710080nyg,sdg,WillAn00,def_pct,0%,,,,,
player,201710080nyg,sdg,WillAn00,special_teams,14,,,,,
player,201710080nyg,sdg,WillAn00,st_pct,44%,,,,,
player,201710080nyg,sdg,KaseDr00,pos,P,,,,,
player,201710080nyg,sdg,KaseDr00,offense,0,,,,,
player,201710080nyg,sdg,KaseDr00,off_pct,0%,,,,,
player,201710080nyg,sdg,KaseDr00,defense,0,,,,,
player,201710080nyg,sdg,KaseDr00,def_pct,0%,,,,,
player,201710080nyg,sdg,KaseDr00,special_teams,12,,,,,
player,201710080nyg,sdg,KaseDr00,st_pct,38%,,,,,
player,201710080nyg,sdg,novaknic01,pos,K,,,,,
player,201710080nyg,sdg,novaknic01,offense,0,,,,,
player,201710080nyg,sdg,novaknic01,off_pct,0%,,,,,
player,201710080nyg,sdg,novaknic01,defense,0,,,,,
player,201710080nyg,sdg,novaknic01,def_pct,0%,,,,,
player,201710080nyg,sdg,novaknic01,special_teams,11,,,,,
player,201710080nyg,sdg,novaknic01,st_pct,34%,,,,,
player,201710080nyg,sdg,WindMi00,pos,LS,,,,,
player,201710080nyg,sdg,WindMi00,offense,0,,,,,
player,201710080nyg,sdg,WindMi00,off_pct,0%,,,,,
player,201710080nyg,sdg,WindMi00,defense,0,,,,,
player,201710080nyg,sdg,WindMi00,def_pct,0%,,,,,
player,201710080nyg,sdg,WindMi00,special_teams,11,,,,,
player,201710080nyg,sdg,WindMi00,st_pct,34%,,,,,
player,201710080nyg,sdg,TeviSa00,pos,T,,,,,
player,201710080nyg,sdg,TeviSa00,offense,0,,,,,
player,201710080nyg,sdg,TeviSa00,off_pct,0%,,,,,
player,201710080nyg,sdg,TeviSa00,defense,0,,,,,
player,201710080nyg,sdg,TeviSa00,def_pct,0%,,,,,
player,201710080nyg,sdg,TeviSa00,special_teams,5,,,,,
player,201710080nyg,sdg,TeviSa00,st_pct,16%,,,,,
